,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7044,0.0221,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_1,0.703,0.0383,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_2,0.9465,0.5094,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_3,0.9973,0.2917,0.7486,0.5,0.3333,,0.4,0.4063,0.9959,1,732,2,1
0_4,0.6611,0.0058,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_5,0.9292,0.018,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_6,0.9407,0.0082,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_7,0.9734,0.0227,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_8,0.9986,0.25,0.9986,1.0,0.3333,,0.5,0.5766,0.9973,1,732,2,0
0_9,0.9195,0.0248,0.5,0.0,,,,0.0,0.9973,0,733,0,2
0_Mean,0.8774,0.1191,0.5738,0.15,0.0833,,0.45,0.0967,0.9957,0.2,732.2,1.7,1.5
0_SD,0.1328,0.1728,0.1686,0.3375,0.1543,,0.0707,0.2119,0.002,0.42163702135578396,1.1352924243950935,1.2516655570345725,0.7071067811865476
Mean,0.8774,0.1191,0.5738,0.15,0.0833,,0.45,0.0968,0.9957,0.2,732.2,1.7,1.5
SD,0.1328,0.1728,0.1686,0.3375,0.1543,,0.0707,0.2119,0.002,0.4216,1.1353,1.2517,0.7071
