,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8647,0.3818,0.6345,0.2727,0.5,,0.3529,0.3631,0.9865,3,799,3,8
0_1,0.9285,0.4446,0.7235,0.4545,0.4545,,0.4545,0.4471,0.9852,5,796,6,6
0_2,0.8418,0.1825,0.6463,0.3,0.3333,,0.3158,0.3081,0.984,3,796,6,7
0_3,0.7453,0.052,0.4956,0.0,0.0,,,-0.0104,0.9791,0,795,7,10
0_4,0.8233,0.3005,0.6475,0.3,0.4286,,0.3529,0.3519,0.9865,3,798,4,7
0_5,0.7605,0.3474,0.6494,0.3,0.75,,0.4286,0.4706,0.9901,3,801,1,7
0_6,0.9125,0.5523,0.6994,0.4,0.8,,0.5333,0.5622,0.9914,4,801,1,6
0_7,0.8375,0.224,0.5859,0.1818,0.2,,0.1905,0.1801,0.9791,2,793,8,9
0_8,0.8239,0.2504,0.5878,0.1818,0.2857,,0.2222,0.2195,0.9828,2,796,5,9
0_9,0.9051,0.1728,0.5436,0.0909,0.25,,0.1333,0.1439,0.984,1,798,3,10
0_Mean,0.8443,0.2908,0.6213,0.2482,0.4002,,0.3316,0.3036,0.9849,2.6,797.3,4.4,7.9
0_SD,0.0611,0.1462,0.0691,0.1372,0.2441,,0.1311,0.1724,0.0041,1.429840705968481,2.584139659108574,2.4129281427805145,1.5238839267549946
Mean,0.8443,0.2908,0.6214,0.2482,0.4002,,0.3316,0.3036,0.9849,2.6,797.3,4.4,7.9
SD,0.0611,0.1462,0.0691,0.1372,0.2441,,0.1311,0.1725,0.0041,1.4298,2.5841,2.4129,1.5239
