,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5752,0.0477,0.5275,0.0588,0.25,,0.0952,0.1126,0.9766,1,791,3,16
0_1,0.6257,0.0892,0.612,0.2353,0.3077,,0.2667,0.2555,0.9729,4,785,9,13
0_2,0.6721,0.1551,0.5538,0.1176,0.2,,0.1481,0.1396,0.9716,2,786,8,15
0_3,0.6182,0.2593,0.6145,0.2353,0.4444,,0.3077,0.3132,0.9778,4,789,5,13
0_4,0.7704,0.1205,0.5225,0.0588,0.0833,,0.069,0.0534,0.9667,1,783,11,16
0_5,0.6648,0.1232,0.5832,0.1765,0.2727,,0.2143,0.2061,0.9729,3,786,8,14
0_6,0.655,0.049,0.5506,0.1176,0.1333,,0.125,0.1077,0.9655,2,781,13,15
0_7,0.6809,0.178,0.5532,0.1176,0.1818,,0.1429,0.1317,0.9704,2,785,9,15
0_8,0.6495,0.1613,0.5538,0.1176,0.2,,0.1481,0.1396,0.9716,2,786,8,15
0_9,0.6994,0.1225,0.55,0.1176,0.125,,0.1212,0.103,0.9642,2,779,14,15
0_Mean,0.6611,0.1306,0.5621,0.1353,0.2198,,0.1638,0.1562,0.971,2.3,785.1,8.8,14.7
0_SD,0.0523,0.0631,0.0315,0.0623,0.105,,0.0758,0.0787,0.0045,1.0593499054713802,3.5103022978402048,3.32665998663324,1.0593499054713802
Mean,0.6611,0.1306,0.5621,0.1353,0.2198,,0.1638,0.1562,0.971,2.3,785.1,8.8,14.7
SD,0.0523,0.0631,0.0315,0.0623,0.105,,0.0759,0.0787,0.0045,1.0593,3.5103,3.3267,1.0593
