,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7538,0.1647,0.5735,0.1538,0.2857,,0.2,0.1994,0.9782,2,715,5,11
0_1,0.5536,0.026,0.4951,0.0,0.0,,,-0.0132,0.9727,0,713,7,13
0_2,0.754,0.1387,0.5371,0.0769,0.3333,,0.125,0.1533,0.9809,1,718,2,12
0_3,0.7515,0.0636,0.4965,0.0,0.0,,,-0.0111,0.9754,0,715,5,13
0_4,0.7001,0.1191,0.5714,0.1538,0.2,,0.1739,0.1624,0.9741,2,712,8,11
0_5,0.7226,0.0655,0.5308,0.0769,0.0833,,0.08,0.0641,0.9686,1,709,11,12
0_6,0.7834,0.1725,0.5336,0.0769,0.125,,0.0952,0.0854,0.9741,1,713,7,12
0_7,0.7514,0.1478,0.5382,0.0833,0.1667,,0.1111,0.1076,0.9781,1,715,5,11
0_8,0.8242,0.0771,0.5757,0.1667,0.1538,,0.16,0.1456,0.9713,2,709,11,10
0_9,0.7739,0.2762,0.6497,0.3077,0.4,,0.3478,0.3406,0.9795,4,713,6,9
0_Mean,0.7368,0.1251,0.5502,0.1096,0.1748,,0.1616,0.1234,0.9753,1.4,713.2,6.7,11.4
0_SD,0.0725,0.0721,0.0452,0.0909,0.1339,,0.0856,0.1043,0.0039,1.1737877907772674,2.780887148615228,2.79085809185793,1.2649110640673518
Mean,0.7368,0.1251,0.5502,0.1096,0.1748,,0.1616,0.1234,0.9753,1.4,713.2,6.7,11.4
SD,0.0725,0.0721,0.0453,0.0909,0.1338,,0.0856,0.1043,0.0039,1.1738,2.7809,2.7909,1.2649
