,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6988,0.2745,0.685,0.3889,0.3182,,0.35,0.3355,0.9679,7,778,15,11
0_1,0.7471,0.4593,0.7312,0.4737,0.5,,0.4865,0.4747,0.9766,9,783,9,10
0_2,0.8399,0.5397,0.7587,0.5263,0.5882,,0.5556,0.5464,0.9803,10,785,7,9
0_3,0.8837,0.4119,0.7055,0.4211,0.5,,0.4571,0.447,0.9766,8,784,8,11
0_4,0.8245,0.5498,0.7343,0.4737,0.6923,,0.5625,0.5644,0.9827,9,788,4,10
0_5,0.8259,0.3594,0.7121,0.4444,0.3333,,0.381,0.3688,0.9679,8,776,16,10
0_6,0.8692,0.4109,0.7702,0.5556,0.4545,,0.5,0.4901,0.9753,10,780,12,8
0_7,0.8313,0.3964,0.69,0.3889,0.5,,0.4375,0.4299,0.9778,7,785,7,11
0_8,0.8682,0.3381,0.6894,0.3889,0.4667,,0.4242,0.4142,0.9765,7,784,8,11
0_9,0.8409,0.4597,0.7146,0.4444,0.4,,0.4211,0.4078,0.9728,8,780,12,10
0_Mean,0.823,0.42,0.7191,0.4506,0.4753,,0.4575,0.4479,0.9754,8.3,782.3,9.8,10.1
0_SD,0.0575,0.086,0.0293,0.0579,0.1119,,0.0696,0.0728,0.0048,1.1595018087284057,3.683295625749672,3.8239014399199966,0.9944289260117531
Mean,0.823,0.42,0.7191,0.4506,0.4753,,0.4576,0.4479,0.9754,8.3,782.3,9.8,10.1
SD,0.0575,0.086,0.0293,0.0579,0.1119,,0.0696,0.0728,0.0048,1.1595,3.6833,3.8239,0.9944
