,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8187,0.2715,0.6208,0.25,0.3333,,0.2857,0.2785,0.9796,3,716,6,9
0_1,0.7848,0.101,0.5792,0.1667,0.25,,0.2,0.1934,0.9782,2,716,6,10
0_2,0.7806,0.1392,0.6497,0.3077,0.4,,0.3478,0.3406,0.9796,4,715,6,9
0_3,0.8683,0.0652,0.4945,0.0,0.0,,,-0.0141,0.9714,0,713,8,13
0_4,0.6351,0.0469,0.535,0.0769,0.1667,,0.1053,0.1025,0.9768,1,716,5,12
0_5,0.821,0.1575,0.6483,0.3077,0.3333,,0.32,0.3085,0.9768,4,713,8,9
0_6,0.6673,0.0468,0.5329,0.0769,0.1111,,0.0909,0.0789,0.9728,1,713,8,12
0_7,0.5979,0.1736,0.6105,0.2308,0.3,,0.2609,0.2515,0.9768,3,714,7,10
0_8,0.7164,0.0742,0.535,0.0769,0.1667,,0.1053,0.1025,0.9768,1,716,5,12
0_9,0.769,0.1911,0.5371,0.0769,0.3333,,0.125,0.1533,0.9809,1,719,2,12
0_Mean,0.7459,0.1267,0.5743,0.1571,0.2394,,0.2045,0.1796,0.977,2.0,715.1,6.1,10.8
0_SD,0.0884,0.0733,0.055,0.1105,0.1249,,0.1016,0.1145,0.003,1.4142135623730951,1.911950719959998,1.8529256146249728,1.5491933384829668
Mean,0.7459,0.1267,0.5743,0.157,0.2394,,0.2045,0.1796,0.977,2.0,715.1,6.1,10.8
SD,0.0884,0.0733,0.055,0.1105,0.1249,,0.1016,0.1145,0.003,1.4142,1.912,1.8529,1.5492
