,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7404,0.2648,0.6145,0.3143,0.2821,,0.2973,0.2182,0.8567,22,600,56,48
0_1,0.6672,0.1562,0.5415,0.1714,0.1714,,0.1714,0.083,0.8402,12,598,58,58
0_2,0.6709,0.2554,0.6193,0.3286,0.2805,,0.3026,0.2225,0.854,23,597,59,47
0_3,0.7029,0.2573,0.5731,0.2286,0.2286,,0.2286,0.1463,0.8512,16,602,54,54
0_4,0.6831,0.1923,0.5693,0.2286,0.2133,,0.2207,0.1344,0.8444,16,597,59,54
0_5,0.6795,0.2906,0.6507,0.3913,0.314,,0.3484,0.2735,0.8607,27,597,59,42
0_6,0.7326,0.1997,0.5874,0.2754,0.2235,,0.2468,0.1594,0.84,19,590,66,50
0_7,0.7173,0.2953,0.6215,0.3286,0.2911,,0.3087,0.2304,0.8579,23,599,56,47
0_8,0.7656,0.3131,0.6545,0.4143,0.2959,,0.3452,0.2669,0.8483,29,586,69,41
0_9,0.7496,0.2818,0.643,0.3714,0.3171,,0.3421,0.2666,0.8621,26,599,56,44
0_Mean,0.7109,0.2506,0.6075,0.3052,0.2617,,0.2812,0.2001,0.8516,21.3,596.5,59.2,48.5
0_SD,0.0353,0.0512,0.0382,0.0785,0.049,,0.061,0.0655,0.0081,5.457919831665622,4.8362060428489695,4.732863826479693,5.54276304943863
Mean,0.7109,0.2506,0.6075,0.3052,0.2618,,0.2812,0.2001,0.8516,21.3,596.5,59.2,48.5
SD,0.0353,0.0513,0.0382,0.0785,0.0491,,0.061,0.0655,0.0081,5.4579,4.8362,4.7329,5.5428
