,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6317,0.0988,0.539,0.087,0.2222,,0.125,0.1237,0.9653,2,778,7,21
0_1,0.6642,0.1523,0.6241,0.2609,0.375,,0.3077,0.2962,0.9666,6,775,10,17
0_2,0.7063,0.3122,0.6471,0.3043,0.4667,,0.3684,0.3624,0.9703,7,777,8,16
0_3,0.6835,0.0987,0.5397,0.087,0.25,,0.129,0.1332,0.9666,2,779,6,21
0_4,0.5898,0.0563,0.5359,0.0833,0.1818,,0.1143,0.1053,0.9616,2,775,9,22
0_5,0.6471,0.1103,0.5555,0.125,0.2143,,0.1579,0.1444,0.9604,3,773,11,21
0_6,0.7265,0.1777,0.5952,0.2083,0.2632,,0.2326,0.2134,0.9592,5,770,14,19
0_7,0.7391,0.2379,0.6036,0.2174,0.3846,,0.2778,0.2738,0.9678,5,776,8,18
0_8,0.7265,0.0985,0.5563,0.1304,0.1765,,0.15,0.1304,0.9579,3,770,14,20
0_9,0.692,0.1061,0.5544,0.1304,0.15,,0.1395,0.1164,0.9542,3,767,17,20
0_Mean,0.6807,0.1449,0.5751,0.1634,0.2684,,0.2002,0.1899,0.963,3.8,774.0,10.4,19.5
0_SD,0.0477,0.078,0.0395,0.0789,0.1052,,0.0901,0.0909,0.0051,1.8135294011647258,3.9157800414902435,3.565264521898917,1.9578900207451218
Mean,0.6807,0.1449,0.5751,0.1634,0.2684,,0.2002,0.1899,0.963,3.8,774.0,10.4,19.5
SD,0.0477,0.078,0.0395,0.0789,0.1052,,0.0901,0.0909,0.0051,1.8135,3.9158,3.5653,1.9579
