,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7615,0.2619,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,730,1,2
0_1,0.7125,0.3387,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,731,0,2
0_2,0.6846,0.0396,0.4993,0.0,0.0,,,-0.0027,0.9932,0,729,1,4
0_3,0.5753,0.0308,0.4973,0.0,0.0,,,-0.0047,0.9905,0,726,4,3
0_4,0.7505,0.0503,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_5,0.9541,0.3786,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,730,0,2
0_6,0.7831,0.3935,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,729,1,2
0_7,0.6639,0.006,0.4993,0.0,0.0,,,-0.0024,0.9945,0,729,1,3
0_8,0.5171,0.0041,0.4986,0.0,0.0,,,-0.0034,0.9932,0,728,2,3
0_9,0.9779,0.1069,0.4993,0.0,0.0,,,-0.0024,0.9945,0,729,1,3
0_Mean,0.7381,0.161,0.5824,0.1667,0.325,,0.4171,0.2235,0.9945,0.5,728.8,1.4,2.6
0_SD,0.1458,0.1628,0.0881,0.1757,0.4091,,0.0889,0.2531,0.0021,0.5270462766947299,1.4757295747452435,1.2649110640673518,0.6992058987801011
Mean,0.7381,0.161,0.5824,0.1667,0.325,,0.4171,0.2235,0.9946,0.5,728.8,1.4,2.6
SD,0.1458,0.1628,0.0881,0.1757,0.4091,,0.0889,0.2532,0.0021,0.527,1.4757,1.2649,0.6992
