,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.75,0.6734,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_1,0.9688,0.9774,0.875,0.75,1.0,,0.8571,0.75,0.8571,6,6,0,2
0_2,0.5,0.6569,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_3,0.7917,0.8178,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_4,0.875,0.9444,0.8542,0.875,0.875,,0.875,0.7083,0.8571,7,5,1,1
0_5,0.8125,0.8955,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_6,0.7917,0.8726,0.6875,0.875,0.7,,0.7778,0.4108,0.7143,7,3,3,1
0_7,0.7917,0.8496,0.6042,0.875,0.6364,,0.7368,0.2513,0.6429,7,2,4,1
0_8,0.5222,0.7764,0.4222,0.4444,0.5714,,0.5,-0.1491,0.4286,4,2,3,5
0_9,0.775,0.8705,0.6375,0.875,0.7,,0.7778,0.3175,0.6923,7,2,3,1
0_Mean,0.7578,0.8334,0.6893,0.7819,0.7468,,0.7565,0.3934,0.7049,6.3,3.5,2.3,1.8
0_SD,0.1441,0.1056,0.1423,0.1339,0.1344,,0.1084,0.2789,0.1324,0.9486832980505138,1.509230856356236,1.3374935098492586,1.2292725943057186
Mean,0.7579,0.8334,0.6893,0.7819,0.7468,,0.7565,0.3934,0.7049,6.3,3.5,2.3,1.8
SD,0.1442,0.1056,0.1423,0.1339,0.1344,,0.1084,0.2789,0.1324,0.9487,1.5092,1.3375,1.2293
