,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5556,0.035,0.525,0.0588,0.125,,0.08,0.0725,0.9716,1,785,7,16
0_1,0.6586,0.0906,0.5487,0.1176,0.1111,,0.1143,0.0948,0.9617,2,776,16,15
0_2,0.6817,0.0437,0.4949,0.0,0.0,,,-0.0146,0.9691,0,784,8,17
0_3,0.5447,0.0257,0.4931,0.0,0.0,,,-0.0172,0.9654,0,781,11,17
0_4,0.7227,0.1393,0.5857,0.1765,0.4286,,0.25,0.2655,0.9778,3,788,4,14
0_5,0.7236,0.1247,0.5237,0.0588,0.1,,0.0741,0.0616,0.9691,1,783,9,16
0_6,0.7139,0.12,0.5256,0.0588,0.1429,,0.0833,0.0794,0.9728,1,786,6,16
0_7,0.5832,0.0438,0.5525,0.1176,0.1667,,0.1379,0.1246,0.9691,2,782,10,15
0_8,0.718,0.0735,0.5531,0.1176,0.1818,,0.1429,0.1316,0.9703,2,783,9,15
0_9,0.4525,0.145,0.5538,0.1176,0.2,,0.1481,0.1396,0.9716,2,784,8,15
0_Mean,0.6355,0.0841,0.5356,0.0824,0.1456,,0.1288,0.0938,0.9698,1.4,783.2,8.8,15.6
0_SD,0.0954,0.0459,0.0287,0.0568,0.1206,,0.0573,0.0815,0.0043,0.9660917830792958,3.2249030993194197,3.2249030993194197,0.9660917830792959
Mean,0.6354,0.0841,0.5356,0.0823,0.1456,,0.1288,0.0938,0.9699,1.4,783.2,8.8,15.6
SD,0.0954,0.0459,0.0287,0.0568,0.1206,,0.0573,0.0815,0.0043,0.9661,3.2249,3.2249,0.9661
