,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7908,0.5461,0.74,0.4839,0.8333,,0.6122,0.6248,0.9766,15,777,3,16
0_1,0.7592,0.5657,0.7684,0.5484,0.6538,,0.5965,0.5843,0.9716,17,771,9,14
0_2,0.8031,0.5675,0.751,0.5161,0.5926,,0.5517,0.5366,0.9679,16,769,11,15
0_3,0.8181,0.5283,0.7523,0.5161,0.64,,0.5714,0.5597,0.9704,16,771,9,15
0_4,0.8618,0.5752,0.7639,0.5484,0.5152,,0.5312,0.5123,0.963,17,764,16,14
0_5,0.7456,0.384,0.6704,0.3548,0.5,,0.4151,0.4022,0.9618,11,769,11,20
0_6,0.7764,0.5187,0.7355,0.4839,0.6,,0.5357,0.5225,0.9679,15,770,10,16
0_7,0.7053,0.4722,0.7115,0.4333,0.619,,0.5098,0.5028,0.9691,13,772,8,17
0_8,0.8362,0.5358,0.7504,0.5161,0.5714,,0.5424,0.5259,0.9667,16,767,12,15
0_9,0.8911,0.6017,0.7555,0.5161,0.8,,0.6275,0.6317,0.9765,16,775,4,15
0_Mean,0.7988,0.5295,0.7399,0.4917,0.6325,,0.5494,0.5403,0.9692,15.2,770.5,9.3,15.7
0_SD,0.0558,0.0623,0.0292,0.0588,0.1089,,0.0605,0.0664,0.0049,1.873795909674026,3.719318934070233,3.7727090178455764,1.7669811040931427
Mean,0.7988,0.5295,0.7399,0.4917,0.6325,,0.5493,0.5403,0.9692,15.2,770.5,9.3,15.7
SD,0.0558,0.0623,0.0292,0.0588,0.1089,,0.0605,0.0663,0.0049,1.8738,3.7193,3.7727,1.767
