,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8161,0.2033,0.6339,0.2727,0.4286,,0.3333,0.3348,0.9852,3,797,4,8
0_1,0.8806,0.2028,0.5994,0.2,0.6667,,0.3077,0.3613,0.9889,2,800,1,8
0_2,0.7743,0.3124,0.6488,0.3,0.6,,0.4,0.4194,0.9889,3,799,2,7
0_3,0.7481,0.0771,0.5463,0.1,0.1429,,0.1176,0.1104,0.9815,1,795,6,9
0_4,0.8763,0.2321,0.5981,0.2,0.4,,0.2667,0.2767,0.9864,2,798,3,8
0_5,0.8389,0.1294,0.5469,0.1,0.1667,,0.125,0.1207,0.9827,1,796,5,9
0_6,0.7823,0.0982,0.4956,0.0,0.0,,,-0.0109,0.9778,0,793,7,11
0_7,0.7641,0.1835,0.589,0.1818,0.4,,0.25,0.2631,0.9852,2,797,3,9
0_8,0.8261,0.0642,0.5411,0.0909,0.125,,0.1053,0.0962,0.979,1,793,7,10
0_9,0.8682,0.1839,0.6332,0.2727,0.375,,0.3158,0.3119,0.984,3,795,5,8
0_Mean,0.8175,0.1687,0.5832,0.1718,0.3305,,0.2468,0.2284,0.984,1.8,796.3,4.3,8.7
0_SD,0.0487,0.077,0.0495,0.0971,0.2161,,0.1069,0.1399,0.0038,1.0327955589886444,2.359378449224852,2.057506581601462,1.1595018087284057
Mean,0.8175,0.1687,0.5832,0.1718,0.3305,,0.2468,0.2284,0.984,1.8,796.3,4.3,8.7
SD,0.0487,0.077,0.0495,0.0971,0.2161,,0.1069,0.1399,0.0038,1.0328,2.3594,2.0575,1.1595
