,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.814,0.0812,0.4969,0.0,0.0,,,-0.0088,0.9815,0,797,5,10
0_1,0.6735,0.0527,0.4969,0.0,0.0,,,-0.0088,0.9815,0,797,5,10
0_2,0.8918,0.4105,0.6799,0.3636,0.5714,,0.4444,0.45,0.9877,4,798,3,7
0_3,0.8639,0.1091,0.5436,0.0909,0.25,,0.1333,0.1439,0.984,1,798,3,10
0_4,0.7948,0.3544,0.6787,0.3636,0.4444,,0.4,0.3946,0.9852,4,796,5,7
0_5,0.8804,0.163,0.5436,0.0909,0.25,,0.1333,0.1439,0.984,1,798,3,10
0_6,0.764,0.1606,0.5411,0.0909,0.125,,0.1053,0.0962,0.9791,1,794,7,10
0_7,0.923,0.4304,0.6988,0.4,0.6667,,0.5,0.5119,0.9901,4,799,2,6
0_8,0.9162,0.2153,0.5481,0.1,0.25,,0.1429,0.1516,0.9852,1,798,3,9
0_9,0.7773,0.0776,0.4988,0.0,0.0,,,-0.0056,0.9852,0,799,2,10
0_Mean,0.8299,0.2055,0.5726,0.15,0.2558,,0.2656,0.1869,0.9844,1.6,797.4,3.8,8.9
0_SD,0.0794,0.1426,0.0809,0.1613,0.2398,,0.1736,0.1957,0.0032,1.7126976771553508,1.5055453054181622,1.6193277068654823,1.5951314818673865
Mean,0.8299,0.2055,0.5726,0.15,0.2558,,0.2656,0.1869,0.9844,1.6,797.4,3.8,8.9
SD,0.0794,0.1427,0.0809,0.1613,0.2398,,0.1736,0.1957,0.0032,1.7127,1.5055,1.6193,1.5951
