,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7647,0.2641,0.6336,0.3265,0.2623,,0.2909,0.2414,0.9035,16,714,45,33
0_1,0.7524,0.2752,0.6626,0.3673,0.36,,0.3636,0.3221,0.922,18,727,32,31
0_2,0.8152,0.2951,0.6702,0.3958,0.3115,,0.3486,0.3047,0.912,19,717,42,29
0_3,0.7317,0.2038,0.5922,0.2292,0.2444,,0.2366,0.19,0.912,11,725,34,37
0_4,0.6449,0.1448,0.5597,0.1458,0.2593,,0.1867,0.1572,0.9244,7,739,20,41
0_5,0.7463,0.23,0.6092,0.25,0.3333,,0.2857,0.2502,0.9257,12,735,24,36
0_6,0.7712,0.2166,0.6221,0.2917,0.28,,0.2857,0.2396,0.9133,14,723,36,34
0_7,0.756,0.2552,0.6333,0.3061,0.3333,,0.3191,0.2774,0.9207,15,728,30,34
0_8,0.7662,0.2386,0.6283,0.2857,0.3889,,0.3294,0.2969,0.9294,14,736,22,35
0_9,0.7782,0.2702,0.6007,0.2449,0.2667,,0.2553,0.2096,0.9133,12,725,33,37
0_Mean,0.7527,0.2394,0.6212,0.2843,0.304,,0.2902,0.2489,0.9176,13.8,726.9,31.8,34.7
0_SD,0.0439,0.0435,0.0328,0.072,0.0487,,0.0538,0.0529,0.008,3.521363372331802,8.04777401935881,8.17584518226981,3.368151487751767
Mean,0.7527,0.2394,0.6212,0.2843,0.304,,0.2902,0.2489,0.9176,13.8,726.9,31.8,34.7
SD,0.0439,0.0435,0.0328,0.0719,0.0487,,0.0538,0.0529,0.008,3.5214,8.0478,8.1758,3.3682
