,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8499,0.1232,0.6209,0.25,0.25,,0.25,0.2417,0.9837,2,720,6,6
0_1,0.6501,0.0159,0.4979,0.0,0.0,,,-0.0067,0.985,0,723,3,8
0_2,0.7392,0.0532,0.5591,0.125,0.1667,,0.1429,0.1362,0.9837,1,721,5,7
0_3,0.7485,0.1613,0.5604,0.125,0.25,,0.1667,0.1705,0.9864,1,723,3,7
0_4,0.7009,0.0975,0.5611,0.125,0.3333,,0.1818,0.1989,0.9877,1,724,2,7
0_5,0.81,0.082,0.5591,0.125,0.1667,,0.1429,0.1362,0.9837,1,721,5,7
0_6,0.8213,0.0979,0.5597,0.125,0.2,,0.1538,0.1508,0.985,1,722,4,7
0_7,0.7457,0.0818,0.607,0.2222,0.25,,0.2353,0.2268,0.9823,2,719,6,7
0_8,0.7326,0.0269,0.4979,0.0,0.0,,,-0.0071,0.9837,0,722,3,9
0_9,0.8372,0.1454,0.5542,0.1111,0.3333,,0.1667,0.1869,0.9864,1,723,2,8
0_Mean,0.7635,0.0885,0.5577,0.1208,0.195,,0.18,0.1434,0.9847,1.0,721.8,3.9,7.3
0_SD,0.0644,0.0475,0.0389,0.0791,0.1179,,0.041,0.0867,0.0017,0.6666666666666666,1.5491933384829666,1.5238839267549946,0.8232726023485646
Mean,0.7635,0.0885,0.5577,0.1208,0.195,,0.18,0.1434,0.9848,1.0,721.8,3.9,7.3
SD,0.0643,0.0475,0.0389,0.0791,0.1179,,0.041,0.0867,0.0017,0.6667,1.5492,1.5239,0.8233
