,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6101,0.0776,0.5846,0.2174,0.1163,,0.1515,0.1254,0.931,5,751,38,18
0_1,0.7216,0.2326,0.6171,0.2609,0.2222,,0.24,0.2168,0.9532,6,768,21,17
0_2,0.5899,0.0383,0.5113,0.0417,0.0625,,0.05,0.0276,0.9532,1,773,15,23
0_3,0.6483,0.0497,0.5207,0.0833,0.0571,,0.0678,0.0346,0.9323,2,755,33,22
0_4,0.6462,0.2415,0.63,0.2917,0.2188,,0.25,0.2263,0.9483,7,763,25,17
0_5,0.6782,0.0719,0.5852,0.2174,0.119,,0.1538,0.1277,0.9322,5,751,37,18
0_6,0.5848,0.0437,0.5314,0.087,0.0952,,0.0909,0.0657,0.9507,2,769,19,21
0_7,0.6819,0.0896,0.5705,0.1739,0.1333,,0.1509,0.1239,0.9445,4,762,26,19
0_8,0.6016,0.1086,0.5782,0.2174,0.0943,,0.1316,0.1051,0.9186,5,740,48,18
0_9,0.6565,0.1718,0.5928,0.2174,0.1667,,0.1887,0.1633,0.947,5,763,25,18
0_Mean,0.6419,0.1125,0.5722,0.1808,0.1286,,0.1475,0.1216,0.9411,4.2,759.5,28.7,19.1
0_SD,0.0449,0.0761,0.0397,0.0828,0.0581,,0.0668,0.068,0.0118,1.9321835661585918,10.11324763751871,10.122033173012008,2.131770260709264
Mean,0.6419,0.1125,0.5722,0.1808,0.1285,,0.1475,0.1216,0.9411,4.2,759.5,28.7,19.1
SD,0.0449,0.0761,0.0397,0.0828,0.0581,,0.0668,0.068,0.0118,1.9322,10.1132,10.122,2.1318
