,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5379,0.0174,0.4988,0.0,0.0,,,-0.0039,0.9914,0,807,2,5
0_1,0.907,0.3521,0.6994,0.4,0.6667,,0.5,0.5142,0.9951,2,808,1,3
0_2,0.422,0.0047,0.4994,0.0,0.0,,,-0.0025,0.9938,0,808,1,4
0_3,0.8223,0.2222,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,808,0,4
0_4,0.6298,0.0108,0.4988,0.0,0.0,,,-0.0039,0.9914,0,806,2,5
0_5,0.7437,0.0125,0.4981,0.0,0.0,,,-0.0048,0.9902,0,805,3,5
0_6,0.8313,0.3197,0.6988,0.4,0.5,,0.4444,0.4442,0.9938,2,806,2,3
0_7,0.87,0.0842,0.4994,0.0,0.0,,,-0.0028,0.9926,0,807,1,5
0_8,0.9577,0.3687,0.5994,0.2,0.5,,0.2857,0.3137,0.9938,1,807,1,4
0_9,0.6491,0.0117,0.4994,0.0,0.0,,,-0.0028,0.9926,0,807,1,5
0_Mean,0.7371,0.1404,0.5591,0.12,0.2667,,0.3909,0.1698,0.993,0.6,806.9,1.4,4.3
0_SD,0.1731,0.1571,0.0844,0.1687,0.3702,,0.0986,0.2288,0.0016,0.8432740427115678,0.9944289260117534,0.8432740427115678,0.8232726023485646
Mean,0.7371,0.1404,0.5592,0.12,0.2667,,0.3908,0.1698,0.993,0.6,806.9,1.4,4.3
SD,0.1731,0.1571,0.0844,0.1687,0.3702,,0.0986,0.2288,0.0016,0.8433,0.9944,0.8433,0.8233
