,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7842,0.3905,0.766,0.56,0.3889,,0.459,0.4465,0.9594,14,766,22,11
0_1,0.8169,0.6245,0.8118,0.64,0.5517,,0.5926,0.5804,0.9729,16,775,13,9
0_2,0.7914,0.4207,0.7667,0.56,0.4,,0.4667,0.4537,0.9606,14,767,21,11
0_3,0.8695,0.536,0.7362,0.48,0.6667,,0.5581,0.5543,0.9766,12,782,6,13
0_4,0.8057,0.4589,0.693,0.4,0.4762,,0.4348,0.4201,0.968,10,777,11,15
0_5,0.7475,0.5153,0.7622,0.5385,0.56,,0.549,0.5345,0.9717,14,776,11,12
0_6,0.8595,0.5588,0.7892,0.6,0.4688,,0.5263,0.5135,0.9667,15,770,17,10
0_7,0.864,0.5632,0.8079,0.64,0.4571,,0.5333,0.5238,0.9655,16,768,19,9
0_8,0.8516,0.6292,0.8124,0.64,0.5714,,0.6038,0.5915,0.9741,16,775,12,9
0_9,0.8213,0.4097,0.7317,0.48,0.48,,0.48,0.4635,0.968,12,774,13,13
0_Mean,0.8212,0.5107,0.7677,0.5538,0.5021,,0.5204,0.5082,0.9684,13.9,773.0,14.5,11.2
0_SD,0.0402,0.087,0.0393,0.0812,0.0851,,0.058,0.0594,0.0056,2.0248456731316584,5.0990195135927845,5.082650227325635,2.043961295567452
Mean,0.8212,0.5107,0.7677,0.5538,0.5021,,0.5204,0.5082,0.9684,13.9,773.0,14.5,11.2
SD,0.0401,0.087,0.0393,0.0812,0.0851,,0.0579,0.0594,0.0056,2.0248,5.099,5.0827,2.044
