,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7831,0.429,0.7562,0.5263,0.4762,,0.5,0.4881,0.9754,10,783,11,9
0_1,0.7673,0.426,0.7305,0.4737,0.4737,,0.4737,0.4611,0.9754,9,784,10,10
0_2,0.7913,0.479,0.7562,0.5263,0.4762,,0.5,0.4881,0.9754,10,783,11,9
0_3,0.7238,0.1653,0.7211,0.4737,0.2647,,0.3396,0.3337,0.9569,9,769,25,10
0_4,0.8253,0.3627,0.7128,0.4444,0.3478,,0.3902,0.3777,0.9692,8,779,15,10
0_5,0.8638,0.512,0.7967,0.6111,0.44,,0.5116,0.5058,0.9741,11,780,14,7
0_6,0.5609,0.0659,0.5499,0.1111,0.1818,,0.1379,0.1271,0.9692,2,785,9,16
0_7,0.7267,0.3154,0.6326,0.2778,0.3333,,0.303,0.2899,0.9717,5,784,10,13
0_8,0.7636,0.4156,0.7462,0.5,0.6,,0.5455,0.5384,0.9815,9,788,6,9
0_9,0.831,0.4643,0.7993,0.6111,0.5238,,0.5641,0.5552,0.9791,11,784,10,7
0_Mean,0.7637,0.3635,0.7202,0.4556,0.4118,,0.4266,0.4165,0.9728,8.4,781.9,12.1,10.0
0_SD,0.084,0.144,0.0762,0.1533,0.1272,,0.1336,0.1343,0.0068,2.836272984824353,5.173651192984184,5.173651192984184,2.70801280154532
Mean,0.7637,0.3635,0.7202,0.4556,0.4117,,0.4266,0.4165,0.9728,8.4,781.9,12.1,10.0
SD,0.0841,0.144,0.0762,0.1533,0.1272,,0.1337,0.1344,0.0068,2.8363,5.1737,5.1737,2.708
