,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6899,0.0671,0.5457,0.1053,0.1538,,0.125,0.1101,0.9655,2,781,11,17
0_1,0.699,0.0611,0.52,0.0526,0.0909,,0.0667,0.0523,0.9655,1,782,10,18
0_2,0.7502,0.1161,0.5983,0.2105,0.2667,,0.2353,0.2208,0.9679,4,781,11,15
0_3,0.6751,0.2068,0.6221,0.2632,0.25,,0.2564,0.2382,0.9642,5,777,15,14
0_4,0.6052,0.0515,0.5425,0.1053,0.1111,,0.1081,0.0873,0.9593,2,776,16,17
0_5,0.5814,0.0335,0.5086,0.0526,0.0345,,0.0417,0.0141,0.9433,1,764,28,18
0_6,0.6122,0.0515,0.5636,0.15,0.1429,,0.1463,0.1243,0.9568,3,773,18,17
0_7,0.6217,0.1561,0.624,0.2632,0.2941,,0.2778,0.2618,0.9679,5,779,12,14
0_8,0.6965,0.0749,0.5431,0.1053,0.1176,,0.1111,0.0911,0.9605,2,776,15,17
0_9,0.6518,0.1378,0.5688,0.1579,0.1579,,0.1579,0.1377,0.9605,3,775,16,16
0_Mean,0.6583,0.0956,0.5637,0.1466,0.162,,0.1526,0.1338,0.9611,2.8,776.4,15.2,16.3
0_SD,0.0528,0.0562,0.04,0.0776,0.0833,,0.0799,0.082,0.0073,1.4757295747452437,5.253570214625478,5.223876806442596,1.4944341180973264
Mean,0.6583,0.0956,0.5637,0.1466,0.1619,,0.1526,0.1338,0.9611,2.8,776.4,15.2,16.3
SD,0.0528,0.0562,0.04,0.0776,0.0833,,0.0799,0.082,0.0073,1.4757,5.2536,5.2239,1.4944
