,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.849,0.0385,0.6612,0.3333,0.1111,,0.1667,0.1869,0.9864,1,725,8,2
0_1,0.8477,0.021,0.498,0.0,0.0,,,-0.0041,0.9918,0,730,3,3
0_2,0.9723,0.124,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,729,4,2
0_3,0.4718,0.0039,0.4973,0.0,0.0,,,-0.0047,0.9905,0,729,4,3
0_4,0.7654,0.2939,0.6236,0.25,0.3333,,0.2857,0.2853,0.9932,1,730,2,3
0_5,0.939,0.0919,0.4993,0.0,0.0,,,-0.0027,0.9932,0,731,1,4
0_6,0.6515,0.0133,0.4959,0.0,0.0,,,-0.0067,0.9864,0,726,6,4
0_7,0.7077,0.046,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,726,6,2
0_8,0.847,0.1469,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,728,4,1
0_9,0.974,0.0891,0.498,0.0,0.0,,,-0.0041,0.9918,0,729,3,3
0_Mean,0.8025,0.0868,0.593,0.1917,0.1121,,0.2694,0.1386,0.9908,0.6,728.3,4.1,2.7
0_SD,0.1583,0.0873,0.1142,0.2292,0.1372,,0.108,0.168,0.0026,0.6992058987801011,2.0027758514399734,2.0789954839350235,0.9486832980505138
Mean,0.8025,0.0868,0.593,0.1917,0.1121,,0.2694,0.1386,0.9907,0.6,728.3,4.1,2.7
SD,0.1583,0.0873,0.1142,0.2292,0.1372,,0.108,0.168,0.0026,0.6992,2.0028,2.079,0.9487
