,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5926,0.1541,0.5837,0.2041,0.2632,,0.2299,0.1887,0.9174,10,734,28,39
0_1,0.5904,0.1604,0.5554,0.1633,0.1667,,0.1649,0.1118,0.9001,8,722,40,41
0_2,0.678,0.1675,0.5564,0.1667,0.1633,,0.1649,0.1118,0.9,8,721,41,40
0_3,0.6263,0.1109,0.5629,0.1875,0.1607,,0.1731,0.1171,0.8938,9,715,47,39
0_4,0.6201,0.1359,0.5585,0.1458,0.2414,,0.1818,0.1486,0.9222,7,740,22,41
0_5,0.6069,0.1484,0.578,0.1875,0.2727,,0.2222,0.1863,0.9222,9,738,24,39
0_6,0.6828,0.2024,0.591,0.2083,0.3333,,0.2564,0.2277,0.9284,10,742,20,38
0_7,0.6875,0.2009,0.5626,0.1633,0.2162,,0.186,0.1429,0.9136,8,732,29,41
0_8,0.6419,0.2057,0.586,0.2245,0.2157,,0.22,0.1687,0.9037,11,721,40,38
0_9,0.6542,0.1618,0.5942,0.2449,0.2182,,0.2308,0.1785,0.9012,12,718,43,37
0_Mean,0.6381,0.1648,0.5729,0.1896,0.2251,,0.203,0.1582,0.9103,9.2,728.3,33.4,39.3
0_SD,0.0367,0.0308,0.0152,0.031,0.0551,,0.0325,0.0386,0.0119,1.5491933384829668,9.967168326282266,9.822875795249011,1.4181364924121764
Mean,0.6381,0.1648,0.5729,0.1896,0.2251,,0.203,0.1582,0.9103,9.2,728.3,33.4,39.3
SD,0.0366,0.0308,0.0152,0.031,0.0551,,0.0326,0.0386,0.0119,1.5492,9.9672,9.8229,1.4181
