,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7274,0.5577,0.7691,0.5484,0.68,,0.6071,0.597,0.9729,17,773,8,14
0_1,0.6677,0.3727,0.6729,0.3548,0.6111,,0.449,0.4502,0.9667,11,774,7,20
0_2,0.7501,0.5321,0.7523,0.5161,0.64,,0.5714,0.5598,0.9704,16,772,9,15
0_3,0.8178,0.6417,0.802,0.6129,0.7308,,0.6667,0.6574,0.9766,19,774,7,12
0_4,0.7604,0.532,0.7691,0.5484,0.68,,0.6071,0.597,0.9729,17,773,8,14
0_5,0.7537,0.4902,0.7536,0.5161,0.6957,,0.5926,0.5858,0.9729,16,774,7,15
0_6,0.8473,0.5882,0.7691,0.5484,0.68,,0.6071,0.597,0.9729,17,773,8,14
0_7,0.6258,0.2798,0.6846,0.3871,0.4615,,0.4211,0.4018,0.9594,12,767,14,19
0_8,0.7663,0.4578,0.7033,0.4194,0.5652,,0.4815,0.4696,0.9655,13,771,10,18
0_9,0.7104,0.41,0.7122,0.4333,0.65,,0.52,0.5164,0.9704,13,774,7,17
0_Mean,0.7427,0.4862,0.7388,0.4885,0.6394,,0.5524,0.5432,0.9701,15.1,772.5,8.5,15.8
0_SD,0.0651,0.1085,0.0427,0.0842,0.0778,,0.0803,0.0807,0.005,2.64365067451978,2.173067468400883,2.173067468400883,2.573367875415838
Mean,0.7427,0.4862,0.7388,0.4885,0.6394,,0.5524,0.5432,0.9701,15.1,772.5,8.5,15.8
SD,0.0651,0.1085,0.0427,0.0842,0.0778,,0.0803,0.0807,0.005,2.6437,2.1731,2.1731,2.5734
