,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8681,0.0141,0.4973,0.0,0.0,,,-0.0047,0.9905,0,729,4,3
0_1,0.8704,0.0149,0.5,0.0,,,,0.0,0.9959,0,733,0,3
0_2,0.9009,0.0325,0.4993,0.0,0.0,,,-0.0024,0.9946,0,732,1,3
0_3,0.7885,0.009,0.4986,0.0,0.0,,,-0.0033,0.9932,0,731,2,3
0_4,0.4704,0.0059,0.5,0.0,,,,0.0,0.9959,0,733,0,3
0_5,0.8229,0.1174,0.5,0.0,,,,0.0,0.9946,0,732,0,4
0_6,0.8928,0.0345,0.4966,0.0,0.0,,,-0.0061,0.9878,0,727,5,4
0_7,0.8873,0.0578,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_8,0.8402,0.0631,0.4993,0.0,0.0,,,-0.0024,0.9946,0,731,1,3
0_9,0.7653,0.061,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_Mean,0.8107,0.041,0.5319,0.0667,0.0571,,0.25,0.049,0.9931,0.2,730.4,2.1,3.0
0_SD,0.1278,0.0346,0.0696,0.1405,0.0976,,0.0,0.1082,0.0026,0.42163702135578396,2.2211108331943574,1.9692073983655907,0.6666666666666666
Mean,0.8107,0.041,0.5319,0.0667,0.0571,,0.25,0.049,0.9931,0.2,730.4,2.1,3.0
SD,0.1278,0.0346,0.0696,0.1405,0.0976,,0.0,0.1082,0.0026,0.4216,2.2211,1.9692,0.6667
