,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.8242,0.6355,0.3125,0.1316,0.1852,0.1784,0.9459
0_1,0.6958,0.6513,0.3529,0.1304,0.1905,0.1875,0.9373
0_2,0.7643,0.7997,0.6471,0.2245,0.3333,0.3603,0.9459
0_3,0.7884,0.7471,0.5294,0.2432,0.3333,0.3393,0.9557
0_4,0.7451,0.7446,0.5294,0.2195,0.3103,0.3199,0.9508
0_5,0.7951,0.7433,0.5294,0.2093,0.3,0.3111,0.9483
0_6,0.8488,0.7471,0.5294,0.2432,0.3333,0.3393,0.9557
0_7,0.7779,0.7202,0.4706,0.25,0.3265,0.3241,0.9594
0_8,0.7487,0.7202,0.4706,0.25,0.3265,0.3241,0.9594
0_9,0.6218,0.6564,0.3529,0.1579,0.2182,0.212,0.9471
0_Mean,0.761,0.7166,0.4724,0.206,0.2857,0.2896,0.9506
0_SD,0.0649,0.0524,0.1041,0.048,0.0621,0.0687,0.007
Mean,0.761,0.7165,0.4724,0.206,0.2857,0.2896,0.9506
SD,0.0649,0.0524,0.1042,0.048,0.0621,0.0687,0.007
