,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6149,0.2764,0.6,0.5714,0.09,,0.1556,0.098,0.6252,28,479,283,21
0_1,0.6686,0.3147,0.658,0.6939,0.1056,,0.1833,0.1538,0.6264,34,474,288,15
0_2,0.7401,0.3641,0.686,0.75,0.1111,,0.1935,0.1793,0.6296,36,474,288,12
0_3,0.6535,0.2938,0.6073,0.5833,0.0906,,0.1569,0.1043,0.6284,28,481,281,20
0_4,0.5991,0.2552,0.5585,0.4792,0.0769,,0.1326,0.0572,0.6284,23,486,276,25
0_5,0.676,0.2766,0.6333,0.6458,0.0969,,0.1685,0.1287,0.6222,31,473,289,17
0_6,0.7358,0.3349,0.6946,0.7292,0.119,,0.2047,0.1911,0.6642,35,503,259,13
0_7,0.6995,0.3453,0.658,0.6735,0.1082,,0.1864,0.1555,0.6444,33,489,272,16
0_8,0.6632,0.3423,0.6297,0.6327,0.0984,,0.1703,0.1269,0.6272,31,477,284,18
0_9,0.629,0.3062,0.5912,0.5714,0.0864,,0.1501,0.0888,0.6086,28,465,296,21
0_Mean,0.668,0.3109,0.6317,0.633,0.0983,,0.1702,0.1284,0.6305,30.7,480.1,281.6,17.8
0_SD,0.0473,0.0356,0.0433,0.0831,0.0128,,0.0221,0.0422,0.0147,4.001388647846033,10.556198810809377,10.46900186264192,4.022160834399561
Mean,0.668,0.3109,0.6317,0.633,0.0983,,0.1702,0.1284,0.6305,30.7,480.1,281.6,17.8
SD,0.0473,0.0355,0.0433,0.0831,0.0128,,0.0221,0.0422,0.0147,4.0014,10.5562,10.469,4.0222
