,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5684,0.1369,0.5453,0.3077,0.0248,,0.046,0.0288,0.7745,4,566,157,9
0_1,0.6008,0.1793,0.5817,0.3846,0.0303,,0.0562,0.0516,0.7717,5,563,160,8
0_2,0.7139,0.2283,0.6964,0.6154,0.0473,,0.0879,0.123,0.7745,8,562,161,5
0_3,0.6731,0.1857,0.6669,0.5385,0.0452,,0.0833,0.1078,0.7908,7,575,148,6
0_4,0.6128,0.2201,0.6243,0.4615,0.0375,,0.0694,0.0794,0.7812,6,569,154,7
0_5,0.6929,0.1972,0.6087,0.4167,0.0336,,0.0621,0.0686,0.7946,5,579,144,7
0_6,0.6543,0.2358,0.6331,0.5,0.0343,,0.0642,0.0792,0.7619,6,554,169,6
0_7,0.736,0.3098,0.7066,0.6154,0.0519,,0.0958,0.1338,0.7946,8,576,146,5
0_8,0.7569,0.3105,0.6983,0.6154,0.0482,,0.0894,0.125,0.7782,8,564,158,5
0_9,0.701,0.1874,0.666,0.5385,0.0449,,0.0828,0.1071,0.7891,7,573,149,6
0_Mean,0.671,0.2191,0.6427,0.4994,0.0398,,0.0737,0.0904,0.7811,6.4,568.1,154.6,6.4
0_SD,0.0614,0.0557,0.0537,0.1063,0.0089,,0.0164,0.0346,0.0109,1.429840705968481,7.723700897597961,7.862710869809612,1.3498971154211057
Mean,0.671,0.2191,0.6427,0.4994,0.0398,,0.0737,0.0904,0.7811,6.4,568.1,154.6,6.4
SD,0.0614,0.0557,0.0537,0.1063,0.0089,,0.0164,0.0346,0.0109,1.4298,7.7237,7.8627,1.3499
