,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4938,0.6466,0.5375,0.7,0.5833,,0.6364,0.0791,0.5556,7,3,5,3
0_1,0.325,0.425,0.35,0.2,0.3333,,0.25,-0.3162,0.3333,2,4,4,8
0_2,0.6,0.727,0.575,0.4,0.6667,,0.5,0.1581,0.5556,4,6,2,6
0_3,0.8052,0.867,0.7662,0.8182,0.8182,,0.8182,0.5325,0.7778,9,5,2,2
0_4,0.9221,0.9532,0.8377,0.8182,0.9,,0.8571,0.6625,0.8333,9,6,1,2
0_5,0.7357,0.8223,0.7286,0.6,0.8571,,0.7059,0.4571,0.7059,6,6,1,4
0_6,0.4429,0.6395,0.5429,0.8,0.6154,,0.6957,0.0994,0.5882,8,2,5,2
0_7,0.5214,0.6429,0.5643,0.7,0.6364,,0.6667,0.1324,0.5882,7,3,4,3
0_8,0.5143,0.5533,0.5143,0.6,0.6,,0.6,0.0286,0.5294,6,3,4,4
0_9,0.5786,0.5138,0.6357,0.7,0.7,,0.7,0.2714,0.6471,7,4,3,3
0_Mean,0.5939,0.6791,0.6052,0.6336,0.671,,0.643,0.2105,0.6114,6.5,4.2,3.1,3.7
0_SD,0.1793,0.165,0.1416,0.1983,0.1635,,0.1712,0.2831,0.1408,2.173067468400883,1.4757295747452437,1.5238839267549946,1.9465068427541912
Mean,0.5939,0.6791,0.6052,0.6336,0.671,,0.643,0.2105,0.6114,6.5,4.2,3.1,3.7
SD,0.1793,0.165,0.1416,0.1983,0.1635,,0.1712,0.2831,0.1408,2.1731,1.4757,1.5239,1.9465
