,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6291,0.2106,0.6348,0.4762,0.0578,,0.1031,0.1045,0.7852,10,626,163,11
0_1,0.7029,0.2152,0.6323,0.4762,0.0565,,0.101,0.1017,0.7802,10,622,167,11
0_2,0.5988,0.1976,0.5903,0.4091,0.0476,,0.0853,0.0694,0.7617,9,608,180,13
0_3,0.5842,0.1039,0.5363,0.2857,0.0345,,0.0615,0.0281,0.7738,6,620,168,15
0_4,0.564,0.1521,0.5712,0.381,0.0408,,0.0737,0.0528,0.7515,8,600,188,13
0_5,0.6319,0.2305,0.5969,0.4286,0.0464,,0.0837,0.0722,0.7565,9,603,185,12
0_6,0.7045,0.1917,0.6309,0.4762,0.0559,,0.1,0.1003,0.7775,10,619,169,11
0_7,0.7706,0.3251,0.7343,0.6667,0.0824,,0.1466,0.1829,0.7985,14,632,156,7
0_8,0.7071,0.2439,0.7074,0.619,0.0747,,0.1333,0.1605,0.7911,13,627,161,8
0_9,0.6621,0.262,0.6315,0.4762,0.0562,,0.1005,0.1009,0.7787,10,620,168,11
0_Mean,0.6555,0.2133,0.6266,0.4695,0.0553,,0.0989,0.0973,0.7755,9.9,617.7,170.5,11.2
0_SD,0.0654,0.0601,0.0594,0.1097,0.0145,,0.0257,0.0467,0.015,2.282785822435191,10.614978934401037,10.49073665457081,2.3475755815545343
Mean,0.6555,0.2133,0.6266,0.4695,0.0553,,0.0989,0.0973,0.7755,9.9,617.7,170.5,11.2
SD,0.0654,0.0601,0.0593,0.1097,0.0145,,0.0257,0.0467,0.015,2.2828,10.615,10.4907,2.3476
