,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4821,0.0018,0.4877,0.0,0.0,,,-0.0097,0.9717,0,791,20,3
0_1,0.8208,0.3973,0.821,0.6667,0.0909,,0.16,0.2399,0.9742,2,791,20,1
0_2,0.6543,0.2036,0.6562,0.3333,0.0556,,0.0952,0.1287,0.9767,1,794,17,2
0_3,0.4686,0.0012,0.4827,0.0,0.0,,,-0.0094,0.9631,0,783,28,2
0_4,0.9824,0.3059,0.9834,1.0,0.069,,0.129,0.2582,0.9668,2,784,27,0
0_5,0.6572,0.2379,0.6605,0.3333,0.0909,,0.1429,0.1685,0.9852,1,800,10,2
0_6,0.8222,0.395,0.8185,0.6667,0.0769,,0.1379,0.2195,0.9692,2,786,24,1
0_7,0.6512,0.1983,0.6543,0.3333,0.0476,,0.0833,0.118,0.9729,1,790,20,2
0_8,0.6457,0.1901,0.6506,0.3333,0.037,,0.0667,0.1019,0.9656,1,784,26,2
0_9,0.6492,0.1906,0.6531,0.3333,0.0435,,0.0769,0.112,0.9705,1,788,22,2
0_Mean,0.6834,0.2122,0.6868,0.4,0.0511,,0.1115,0.1328,0.9716,1.1,789.1,21.4,1.7
0_SD,0.1561,0.1363,0.1527,0.3063,0.0328,,0.0351,0.0932,0.0063,0.7378647873726218,5.279941077112298,5.358275012642699,0.8232726023485646
Mean,0.6834,0.2122,0.6868,0.4,0.0511,,0.1115,0.1328,0.9716,1.1,789.1,21.4,1.7
SD,0.1561,0.1363,0.1527,0.3063,0.0328,,0.0351,0.0932,0.0063,0.7379,5.2799,5.3583,0.8233
