,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7469,0.3593,0.7087,0.68,0.0759,,0.1365,0.1613,0.7355,17,581,207,8
0_1,0.7852,0.4096,0.7423,0.76,0.0805,,0.1456,0.1843,0.7257,19,571,217,6
0_2,0.7422,0.348,0.714,0.64,0.0874,,0.1538,0.177,0.7835,16,621,167,9
0_3,0.7685,0.3245,0.6956,0.64,0.0755,,0.135,0.1539,0.7478,16,592,196,9
0_4,0.7635,0.3719,0.7093,0.68,0.0762,,0.1371,0.162,0.7368,17,582,206,8
0_5,0.6883,0.3456,0.6755,0.6154,0.0714,,0.128,0.1383,0.7319,16,579,208,10
0_6,0.7778,0.4066,0.699,0.68,0.0711,,0.1288,0.1508,0.7167,17,565,222,8
0_7,0.8316,0.4222,0.7917,0.84,0.0942,,0.1694,0.2258,0.7463,21,585,202,4
0_8,0.8313,0.4402,0.7672,0.8,0.0873,,0.1575,0.2052,0.7365,20,578,209,5
0_9,0.7758,0.3533,0.745,0.72,0.0905,,0.1607,0.1968,0.7685,18,606,181,7
0_Mean,0.7711,0.3781,0.7248,0.7055,0.081,,0.1452,0.1755,0.7429,17.7,586.0,201.5,7.4
0_SD,0.042,0.0387,0.0358,0.0737,0.0083,,0.0144,0.0275,0.0199,1.7669811040931427,16.6065582761082,16.5008417293718,1.8973665961010275
Mean,0.7711,0.3781,0.7248,0.7055,0.081,,0.1452,0.1755,0.7429,17.7,586.0,201.5,7.4
SD,0.042,0.0387,0.0358,0.0737,0.0083,,0.0144,0.0275,0.0199,1.767,16.6066,16.5008,1.8974
