,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7621,0.2369,0.7298,0.5455,0.08,,0.1395,0.1834,0.9091,6,734,69,5
0_1,0.7012,0.2491,0.7126,0.5,0.0769,,0.1333,0.1728,0.92,5,743,60,5
0_2,0.9196,0.5158,0.8608,0.8,0.1127,,0.1975,0.2817,0.92,8,740,63,2
0_3,0.7762,0.1442,0.7045,0.5,0.0641,,0.1136,0.1531,0.9041,5,730,73,5
0_4,0.8573,0.338,0.8095,0.7,0.0972,,0.1707,0.2402,0.9164,7,738,65,3
0_5,0.6884,0.139,0.6601,0.4,0.0588,,0.1026,0.1275,0.9139,4,739,64,6
0_6,0.8637,0.3606,0.8156,0.7273,0.0941,,0.1667,0.2384,0.9016,8,725,77,3
0_7,0.798,0.2907,0.6843,0.4545,0.0676,,0.1176,0.148,0.9077,5,733,69,6
0_8,0.6141,0.1205,0.6363,0.3636,0.0519,,0.0909,0.1076,0.9016,4,729,73,7
0_9,0.8236,0.3629,0.8131,0.7273,0.0899,,0.16,0.2317,0.8967,8,721,81,3
0_Mean,0.7804,0.2758,0.7427,0.5718,0.0793,,0.1393,0.1884,0.9091,6.0,733.2,69.4,4.5
0_SD,0.0926,0.1242,0.0766,0.1544,0.0192,,0.034,0.0569,0.0082,1.632993161855452,7.0206045956804095,6.6365988611972355,1.6499158227686108
Mean,0.7804,0.2758,0.7427,0.5718,0.0793,,0.1392,0.1884,0.9091,6.0,733.2,69.4,4.5
SD,0.0926,0.1242,0.0766,0.1544,0.0192,,0.034,0.0569,0.0082,1.633,7.0206,6.6366,1.6499
