,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8027,0.0662,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_1,0.9607,0.6761,0.8299,0.6667,0.2857,,0.4,0.4331,0.9918,2,725,5,1
0_2,0.8347,0.669,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,726,4,1
0_3,0.9813,0.3934,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,724,6,2
0_4,0.9849,0.1865,0.8244,0.6667,0.1333,,0.2222,0.2926,0.9809,2,717,13,1
0_5,0.8165,0.337,0.7452,0.5,0.2222,,0.3077,0.3281,0.9877,2,722,7,2
0_6,0.8481,0.1216,0.7459,0.5,0.25,,0.3333,0.3487,0.9891,2,723,6,2
0_7,0.769,0.3498,0.7452,0.5,0.2222,,0.3077,0.3281,0.9877,2,722,7,2
0_8,0.4797,0.0107,0.4911,0.0,0.0,,,-0.0086,0.9781,0,716,13,3
0_9,0.6392,0.0061,0.4938,0.0,0.0,,,-0.0072,0.9836,0,720,9,3
0_Mean,0.8117,0.2816,0.7033,0.4167,0.184,,0.3126,0.2682,0.9874,1.4,722.2,7.3,1.9
0_SD,0.158,0.2486,0.1266,0.2515,0.1137,,0.082,0.1624,0.0051,0.8432740427115678,3.6453928305312844,3.4334951418181574,0.7378647873726218
Mean,0.8117,0.2816,0.7033,0.4167,0.184,,0.3126,0.2682,0.9874,1.4,722.2,7.3,1.9
SD,0.158,0.2486,0.1266,0.2516,0.1136,,0.082,0.1624,0.0051,0.8433,3.6454,3.4335,0.7379
