,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7718,0.1693,0.6712,0.3636,0.1905,,0.25,0.2494,0.9705,4,785,17,7
0_1,0.8796,0.3565,0.8088,0.6364,0.3182,,0.4242,0.4398,0.9766,7,787,15,4
0_2,0.7697,0.1669,0.7375,0.5,0.2,,0.2857,0.3033,0.9692,5,782,20,5
0_3,0.6217,0.0396,0.5882,0.2,0.0952,,0.129,0.1225,0.9667,2,783,19,8
0_4,0.7232,0.2913,0.6875,0.4,0.1667,,0.2353,0.2442,0.968,4,782,20,6
0_5,0.6443,0.1664,0.6906,0.4,0.2105,,0.2759,0.2782,0.9741,4,787,15,6
0_6,0.9069,0.1901,0.6894,0.4,0.1905,,0.2581,0.2632,0.9717,4,785,17,6
0_7,0.7572,0.1328,0.6276,0.2727,0.1765,,0.2143,0.2061,0.9729,3,787,14,8
0_8,0.7745,0.1012,0.6712,0.3636,0.1905,,0.25,0.2494,0.9704,4,784,17,7
0_9,0.597,0.0408,0.5766,0.1818,0.08,,0.1111,0.1025,0.9606,2,778,23,9
0_Mean,0.7446,0.1655,0.6749,0.3718,0.1819,,0.2434,0.2459,0.9701,3.9,784.0,17.7,6.6
0_SD,0.1024,0.0997,0.0683,0.1351,0.0651,,0.0865,0.0941,0.0044,1.449137674618944,2.8674417556808756,2.7908580918579307,1.505545305418162
Mean,0.7446,0.1655,0.6749,0.3718,0.1819,,0.2434,0.2459,0.9701,3.9,784.0,17.7,6.6
SD,0.1024,0.0997,0.0682,0.1352,0.0651,,0.0865,0.0941,0.0044,1.4491,2.8674,2.7909,1.5055
