,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5983,0.0532,0.6126,0.25,0.1,,0.1429,0.1436,0.9673,2,707,18,6
0_1,0.7773,0.0587,0.6057,0.25,0.0667,,0.1053,0.1109,0.9536,2,697,28,6
0_2,0.7838,0.0794,0.6723,0.375,0.12,,0.1818,0.1973,0.9632,3,703,22,5
0_3,0.9043,0.2041,0.741,0.5,0.2353,,0.32,0.3328,0.9768,4,712,13,4
0_4,0.622,0.0487,0.5355,0.1111,0.0333,,0.0513,0.0395,0.9495,1,695,29,8
0_5,0.6499,0.0935,0.6695,0.375,0.1034,,0.1622,0.1807,0.9577,3,698,26,5
0_6,0.4826,0.0404,0.5528,0.125,0.0667,,0.087,0.0775,0.9713,1,710,14,7
0_7,0.7202,0.0279,0.5487,0.125,0.0476,,0.069,0.0606,0.9631,1,704,20,7
0_8,0.7255,0.4632,0.7334,0.5,0.1429,,0.2222,0.2531,0.9617,4,700,24,4
0_9,0.8125,0.306,0.6771,0.375,0.1667,,0.2308,0.2378,0.9727,3,709,15,5
0_Mean,0.7076,0.1375,0.6349,0.2986,0.1083,,0.1572,0.1634,0.9637,2.4,703.5,20.9,5.7
0_SD,0.1221,0.1441,0.0751,0.1486,0.0612,,0.0841,0.0944,0.0086,1.1737877907772674,5.9113826169894,5.8395205282625735,1.3374935098492586
Mean,0.7076,0.1375,0.6349,0.2986,0.1083,,0.1572,0.1634,0.9637,2.4,703.5,20.9,5.7
SD,0.1221,0.1441,0.0751,0.1486,0.0612,,0.0841,0.0944,0.0086,1.1738,5.9114,5.8395,1.3375
