,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7873,0.2354,0.7611,0.5625,0.2195,,0.3158,0.3315,0.9519,9,763,32,7
0_1,0.7117,0.136,0.603,0.25,0.1026,,0.1455,0.1339,0.942,4,760,35,12
0_2,0.604,0.1394,0.6317,0.3125,0.1136,,0.1667,0.1617,0.9383,5,756,39,11
0_3,0.7481,0.1616,0.7126,0.4706,0.1818,,0.2623,0.2689,0.9445,8,758,36,9
0_4,0.7515,0.1731,0.7389,0.5294,0.18,,0.2687,0.2846,0.9396,9,753,41,8
0_5,0.8417,0.2769,0.829,0.7059,0.24,,0.3582,0.3919,0.947,12,756,38,5
0_6,0.6233,0.0782,0.625,0.2941,0.125,,0.1754,0.1654,0.942,5,759,35,12
0_7,0.6841,0.1263,0.6282,0.2941,0.1429,,0.1923,0.1807,0.9482,5,764,30,12
0_8,0.6733,0.1135,0.6629,0.375,0.1333,,0.1967,0.198,0.9395,6,755,39,10
0_9,0.7783,0.3308,0.763,0.5625,0.2368,,0.3333,0.3461,0.9556,9,765,29,7
0_Mean,0.7203,0.1771,0.6955,0.4357,0.1676,,0.2415,0.2463,0.9449,7.2,758.9,35.4,9.3
0_SD,0.0752,0.0794,0.076,0.1522,0.0515,,0.0763,0.0903,0.0057,2.573367875415838,4.067486256208427,4.033195589934446,2.496664441476534
Mean,0.7203,0.1771,0.6955,0.4357,0.1676,,0.2415,0.2463,0.9449,7.2,758.9,35.4,9.3
SD,0.0752,0.0794,0.076,0.1522,0.0514,,0.0763,0.0903,0.0057,2.5734,4.0675,4.0332,2.4967
