,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7632,0.1556,0.6888,0.525,0.1567,,0.2414,0.2203,0.8364,21,654,113,19
0_1,0.6594,0.1436,0.6362,0.425,0.1269,,0.1954,0.1589,0.8265,17,650,117,23
0_2,0.7505,0.2574,0.7224,0.6,0.1678,,0.2623,0.2529,0.8327,24,648,119,16
0_3,0.7188,0.1472,0.6579,0.45,0.1488,,0.2236,0.1919,0.8451,18,664,103,22
0_4,0.676,0.1227,0.6551,0.425,0.1619,,0.2345,0.2002,0.8625,17,679,88,23
0_5,0.7517,0.2148,0.6822,0.5,0.1613,,0.2439,0.2193,0.8463,20,663,104,20
0_6,0.6467,0.1345,0.6869,0.5122,0.1654,,0.25,0.2254,0.8439,21,660,106,20
0_7,0.7481,0.1316,0.6593,0.4634,0.1462,,0.2222,0.1903,0.8352,19,655,111,22
0_8,0.7183,0.2197,0.6978,0.5366,0.1692,,0.2573,0.2363,0.8426,22,658,108,19
0_9,0.7201,0.1344,0.64,0.425,0.1328,,0.2024,0.1664,0.8337,17,655,111,23
0_Mean,0.7153,0.1662,0.6727,0.4862,0.1537,,0.2333,0.2062,0.8405,19.6,658.6,108.0,20.7
0_SD,0.0413,0.0467,0.0274,0.0586,0.0147,,0.0223,0.0301,0.01,2.4129281427805145,8.82169044017201,8.755950357709132,2.3118054512532935
Mean,0.7153,0.1662,0.6727,0.4862,0.1537,,0.2333,0.2062,0.8405,19.6,658.6,108.0,20.7
SD,0.0413,0.0467,0.0274,0.0586,0.0147,,0.0223,0.0301,0.01,2.4129,8.8217,8.756,2.3118
