,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.631,0.1097,0.6495,0.3684,0.1129,,0.1728,0.1702,0.9174,7,737,55,12
0_1,0.6806,0.0727,0.5918,0.2632,0.0735,,0.1149,0.1002,0.9051,5,729,63,14
0_2,0.7073,0.1671,0.6263,0.3158,0.1071,,0.16,0.1507,0.9223,6,742,50,13
0_3,0.6447,0.0927,0.652,0.3684,0.1207,,0.1818,0.1785,0.9223,7,741,51,12
0_4,0.6649,0.0499,0.5531,0.1579,0.0682,,0.0952,0.0709,0.9297,3,751,41,16
0_5,0.6069,0.0909,0.6295,0.3158,0.1176,,0.1714,0.1614,0.9285,6,747,45,13
0_6,0.676,0.1548,0.5915,0.25,0.0862,,0.1282,0.1101,0.9162,5,738,53,15
0_7,0.5376,0.163,0.6564,0.3684,0.1373,,0.2,0.1949,0.9309,7,747,44,12
0_8,0.6051,0.0591,0.6219,0.3158,0.0952,,0.1463,0.1377,0.9136,6,734,57,13
0_9,0.583,0.0754,0.6294,0.3158,0.1176,,0.1714,0.1613,0.9284,6,746,45,13
0_Mean,0.6337,0.1035,0.6201,0.3039,0.1036,,0.1542,0.1436,0.9214,5.8,741.2,50.4,13.3
0_SD,0.0515,0.0436,0.0325,0.0658,0.0222,,0.0326,0.0388,0.0084,1.2292725943057183,6.795423296438403,6.818276093624318,1.3374935098492586
Mean,0.6337,0.1035,0.6201,0.3039,0.1036,,0.1542,0.1436,0.9214,5.8,741.2,50.4,13.3
SD,0.0515,0.0436,0.0325,0.0658,0.0222,,0.0327,0.0388,0.0084,1.2293,6.7954,6.8183,1.3375
