,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8502,0.3938,0.8279,0.6667,0.2,,0.3077,0.3609,0.9877,2,722,8,1
0_1,0.6849,0.0886,0.6591,0.3333,0.0833,,0.1333,0.1601,0.9823,1,719,11,2
0_2,0.5443,0.008,0.4918,0.0,0.0,,,-0.0083,0.9795,0,718,12,3
0_3,0.3511,0.003,0.4918,0.0,0.0,,,-0.0083,0.9795,0,718,12,3
0_4,0.974,0.1286,0.8203,0.6667,0.0952,,0.1667,0.2452,0.9727,2,711,19,1
0_5,0.8779,0.0218,0.4925,0.0,0.0,,,-0.0079,0.9809,0,719,11,3
0_6,0.9868,0.4205,0.6619,0.3333,0.125,,0.1818,0.1989,0.9877,1,723,7,2
0_7,0.8717,0.4446,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,726,4,1
0_8,0.9176,0.0701,0.6571,0.3333,0.0667,,0.1111,0.1417,0.9782,1,716,14,2
0_9,0.8445,0.2764,0.7452,0.5,0.2222,,0.3077,0.3281,0.9877,2,722,7,2
0_Mean,0.7903,0.1855,0.6678,0.35,0.1126,,0.2361,0.1879,0.9829,1.1,719.4,10.5,2.0
0_SD,0.2038,0.18,0.1392,0.2772,0.1105,,0.1208,0.1666,0.006,0.8755950357709131,4.168666186896928,4.249182927993988,0.816496580927726
Mean,0.7903,0.1855,0.6678,0.35,0.1126,,0.2361,0.1879,0.9829,1.1,719.4,10.5,2.0
SD,0.2038,0.18,0.1392,0.2772,0.1105,,0.1208,0.1667,0.006,0.8756,4.1687,4.2492,0.8165
