,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8341,0.2101,0.7404,0.5455,0.2069,,0.3,0.3039,0.9236,12,665,46,10
0_1,0.9053,0.2362,0.8065,0.6818,0.2344,,0.3488,0.3705,0.9236,15,662,49,7
0_2,0.6379,0.0598,0.5895,0.2381,0.1064,,0.1471,0.1219,0.9208,5,669,42,16
0_3,0.8181,0.2407,0.7715,0.619,0.194,,0.2955,0.3144,0.9153,13,657,54,8
0_4,0.7207,0.17,0.6791,0.4286,0.1525,,0.225,0.2197,0.9153,9,661,50,12
0_5,0.7957,0.1739,0.7289,0.5238,0.1897,,0.2785,0.2829,0.9221,11,664,47,10
0_6,0.7924,0.294,0.7183,0.5238,0.1507,,0.234,0.2432,0.9016,11,649,62,10
0_7,0.7006,0.1368,0.6553,0.381,0.1379,,0.2025,0.192,0.9139,8,661,50,13
0_8,0.748,0.2539,0.649,0.381,0.1194,,0.1818,0.1725,0.9016,8,652,59,13
0_9,0.7881,0.1377,0.6949,0.4545,0.1786,,0.2564,0.2504,0.9208,10,664,46,12
0_Mean,0.7741,0.1913,0.7033,0.4777,0.167,,0.247,0.2471,0.9159,10.2,660.4,50.5,11.1
0_SD,0.0754,0.0693,0.0636,0.1289,0.0405,,0.061,0.074,0.0083,2.8596814119369625,6.1137368096588665,6.1869037310901955,2.6436506745197805
Mean,0.7741,0.1913,0.7033,0.4777,0.167,,0.247,0.2471,0.9159,10.2,660.4,50.5,11.1
SD,0.0754,0.0693,0.0636,0.1289,0.0405,,0.061,0.074,0.0083,2.8597,6.1137,6.1869,2.6437
