,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6733,0.2043,0.636,0.5571,0.1726,,0.2635,0.1734,0.6997,39,469,187,31
0_1,0.5635,0.1089,0.5496,0.3857,0.1256,,0.1895,0.0641,0.6818,27,468,188,43
0_2,0.6512,0.1688,0.5806,0.4143,0.1487,,0.2189,0.1074,0.7149,29,490,166,41
0_3,0.674,0.2189,0.624,0.5286,0.1674,,0.2543,0.1591,0.7011,37,472,184,33
0_4,0.6618,0.1945,0.6268,0.5143,0.1739,,0.2599,0.1658,0.7176,36,485,171,34
0_5,0.6585,0.1676,0.6404,0.5217,0.1856,,0.2738,0.1862,0.7366,36,498,158,33
0_6,0.6643,0.1819,0.6382,0.5507,0.1743,,0.2648,0.1768,0.709,38,476,180,31
0_7,0.6562,0.1506,0.6185,0.5286,0.1623,,0.2483,0.1507,0.691,37,464,191,33
0_8,0.7044,0.2272,0.6542,0.6,0.1803,,0.2772,0.195,0.6979,42,464,191,28
0_9,0.6907,0.1821,0.6542,0.6,0.1803,,0.2772,0.195,0.6979,42,464,191,28
0_Mean,0.6598,0.1805,0.6223,0.5201,0.1671,,0.2527,0.1574,0.7048,36.3,475.0,180.7,33.5
0_SD,0.0376,0.0346,0.0331,0.0703,0.018,,0.0281,0.0417,0.0154,4.900113377373131,12.073846850849888,11.776152927750971,4.949747468305833
Mean,0.6598,0.1805,0.6222,0.5201,0.1671,,0.2527,0.1574,0.7048,36.3,475.0,180.7,33.5
SD,0.0376,0.0346,0.0331,0.0703,0.018,,0.0281,0.0417,0.0155,4.9001,12.0738,11.7762,4.9497
