,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6532,0.089,0.6594,0.4167,0.1149,,0.1802,0.1745,0.8877,10,709,77,14
0_1,0.799,0.1355,0.6748,0.4348,0.1299,,0.2,0.198,0.9011,10,719,67,13
0_2,0.5824,0.0506,0.5462,0.1739,0.0588,,0.0879,0.0554,0.8974,4,722,64,19
0_3,0.604,0.0569,0.6064,0.3043,0.0886,,0.1373,0.1191,0.8912,7,714,72,16
0_4,0.6735,0.0749,0.5853,0.2609,0.0779,,0.12,0.0966,0.8912,6,715,71,17
0_5,0.5215,0.0948,0.5283,0.1304,0.0492,,0.0714,0.0357,0.9036,3,728,58,20
0_6,0.554,0.0478,0.5565,0.2174,0.0575,,0.0909,0.0607,0.8764,5,704,82,18
0_7,0.6937,0.0737,0.6671,0.4348,0.1124,,0.1786,0.1775,0.8863,10,707,79,13
0_8,0.6497,0.1018,0.6202,0.3333,0.0988,,0.1524,0.1358,0.89,8,712,73,16
0_9,0.6379,0.1384,0.6265,0.3333,0.1127,,0.1684,0.1518,0.9023,8,722,63,16
0_Mean,0.6369,0.0863,0.6071,0.304,0.0901,,0.1387,0.1205,0.8927,7.1,715.2,70.6,16.2
0_SD,0.0785,0.0323,0.0521,0.108,0.0282,,0.0446,0.0567,0.0085,2.558211180579986,7.554248252914824,7.618690467819548,2.394437999475729
Mean,0.6369,0.0863,0.6071,0.304,0.0901,,0.1387,0.1205,0.8927,7.1,715.2,70.6,16.2
SD,0.0785,0.0323,0.0521,0.108,0.0282,,0.0446,0.0567,0.0085,2.5582,7.5542,7.6187,2.3944
