,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4907,0.0899,0.5456,0.1176,0.087,,0.1,0.0787,0.9556,2,773,21,15
0_1,0.6307,0.0647,0.5906,0.2353,0.0851,,0.125,0.1111,0.9309,4,751,43,13
0_2,0.5154,0.0736,0.5988,0.2353,0.1176,,0.1569,0.1412,0.947,4,764,30,13
0_3,0.5342,0.2245,0.625,0.2941,0.125,,0.1754,0.1654,0.942,5,759,35,12
0_4,0.6257,0.0553,0.5649,0.1765,0.075,,0.1053,0.0859,0.9371,3,757,37,14
0_5,0.6206,0.0549,0.595,0.2353,0.1,,0.1404,0.1257,0.9396,4,758,36,13
0_6,0.5839,0.0501,0.5612,0.1765,0.0652,,0.0952,0.0758,0.9297,3,751,43,14
0_7,0.6505,0.082,0.625,0.2941,0.125,,0.1754,0.1654,0.942,5,759,35,12
0_8,0.7023,0.1291,0.5931,0.2353,0.093,,0.1333,0.119,0.9359,4,755,39,13
0_9,0.5226,0.0317,0.5643,0.1765,0.0732,,0.1034,0.0841,0.9358,3,755,38,14
0_Mean,0.5877,0.0856,0.5863,0.2176,0.0946,,0.131,0.1152,0.9396,3.7,758.2,35.7,13.3
0_SD,0.0693,0.0556,0.0269,0.0558,0.0218,,0.0306,0.0343,0.0077,0.9486832980505138,6.4944420682440285,6.447221623821122,0.9486832980505138
Mean,0.5877,0.0856,0.5864,0.2176,0.0946,,0.131,0.1152,0.9396,3.7,758.2,35.7,13.3
SD,0.0693,0.0556,0.0269,0.0558,0.0218,,0.0306,0.0343,0.0077,0.9487,6.4944,6.4472,0.9487
