,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8096,0.1465,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_1,0.8425,0.6691,0.8299,0.6667,0.2857,,0.4,0.4331,0.9918,2,725,5,1
0_2,0.863,0.6694,0.8326,0.6667,0.6667,,0.6667,0.6653,0.9973,2,729,1,1
0_3,0.9224,0.3485,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_4,0.9826,0.4153,0.8251,0.6667,0.1429,,0.2353,0.3033,0.9823,2,718,12,1
0_5,0.869,0.3646,0.7473,0.5,0.3333,,0.4,0.4043,0.9918,2,725,4,2
0_6,0.8738,0.1292,0.6229,0.25,0.25,,0.25,0.2459,0.9918,1,726,3,3
0_7,0.7848,0.3899,0.7486,0.5,0.5,,0.5,0.4973,0.9945,2,727,2,2
0_8,0.5071,0.0098,0.4931,0.0,0.0,,,-0.0075,0.9822,0,719,10,3
0_9,0.6936,0.0066,0.4945,0.0,0.0,,,-0.0067,0.985,0,721,8,3
0_Mean,0.8148,0.3149,0.6923,0.3917,0.2679,,0.3779,0.3106,0.9903,1.3,724.4,5.1,2.0
0_SD,0.1331,0.2407,0.1281,0.2547,0.2048,,0.1478,0.2087,0.0052,0.8232726023485646,3.7475918193480524,3.665151201974256,0.816496580927726
Mean,0.8148,0.3149,0.6923,0.3917,0.2679,,0.3779,0.3106,0.9903,1.3,724.4,5.1,2.0
SD,0.1331,0.2407,0.1281,0.2548,0.2048,,0.1478,0.2087,0.0052,0.8233,3.7476,3.6652,0.8165
