,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7983,0.2798,0.6223,0.25,0.2,,0.2222,0.2189,0.9905,1,726,4,3
0_1,0.4461,0.0035,0.4973,0.0,0.0,,,-0.0047,0.9905,0,726,4,3
0_2,0.8936,0.0669,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_3,0.8037,0.0151,0.4966,0.0,0.0,,,-0.0053,0.9891,0,725,5,3
0_4,0.8388,0.0858,0.8279,0.6667,0.2,,0.3077,0.3609,0.9877,2,722,8,1
0_5,0.7297,0.007,0.4945,0.0,0.0,,,-0.0067,0.985,0,722,8,3
0_6,0.6767,0.0081,0.4938,0.0,0.0,,,-0.0071,0.9836,0,721,9,3
0_7,0.9534,0.4499,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,726,4,1
0_8,0.9932,0.4988,0.8306,0.6667,0.3333,,0.4444,0.4685,0.9932,2,726,4,1
0_9,0.672,0.2625,0.6209,0.25,0.1429,,0.1818,0.1831,0.9877,1,723,6,3
0_Mean,0.7805,0.1677,0.6379,0.2833,0.146,,0.3144,0.1961,0.9894,0.9,724.4,5.5,2.3
0_SD,0.1596,0.1913,0.1463,0.2919,0.1383,,0.1102,0.1965,0.0034,0.8755950357709132,2.1705094128132942,2.1213203435596424,0.9486832980505138
Mean,0.7806,0.1677,0.6379,0.2833,0.146,,0.3144,0.1961,0.9894,0.9,724.4,5.5,2.3
SD,0.1596,0.1913,0.1463,0.2919,0.1383,,0.1102,0.1965,0.0034,0.8756,2.1705,2.1213,0.9487
