,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7111,0.4614,0.7583,0.56,0.2917,,0.3836,0.3784,0.9443,14,749,34,11
0_1,0.8351,0.6513,0.8183,0.68,0.3333,,0.4474,0.4533,0.948,17,749,34,8
0_2,0.759,0.5609,0.7789,0.6,0.3125,,0.411,0.4086,0.9468,15,750,33,10
0_3,0.7726,0.3401,0.7008,0.44,0.2683,,0.3333,0.3169,0.9455,11,753,30,14
0_4,0.8261,0.4492,0.7564,0.56,0.2745,,0.3684,0.3651,0.9406,14,746,37,11
0_5,0.8107,0.4527,0.7047,0.44,0.3143,,0.3667,0.3482,0.953,11,759,24,14
0_6,0.7462,0.4209,0.744,0.52,0.3421,,0.4127,0.3992,0.9542,13,758,25,12
0_7,0.8259,0.6116,0.784,0.6,0.375,,0.4615,0.4535,0.9567,15,758,25,10
0_8,0.8565,0.4508,0.7699,0.5769,0.3409,,0.4286,0.4198,0.9505,15,753,29,11
0_9,0.857,0.5006,0.8389,0.72,0.3529,,0.4737,0.4826,0.9504,18,749,33,7
0_Mean,0.8,0.4899,0.7654,0.5697,0.3206,,0.4087,0.4026,0.949,14.3,752.4,30.4,10.8
0_SD,0.0499,0.0935,0.0437,0.09,0.0347,,0.0455,0.0519,0.0049,2.263232692902394,4.575295983139597,4.526465385804789,2.250925735484551
Mean,0.8,0.49,0.7654,0.5697,0.3206,,0.4087,0.4026,0.949,14.3,752.4,30.4,10.8
SD,0.0499,0.0935,0.0437,0.09,0.0347,,0.0455,0.0519,0.0049,2.2632,4.5753,4.5265,2.2509
