,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6247,0.1195,0.6238,0.2941,0.119,,0.1695,0.1601,0.9397,5,759,37,12
0_1,0.6582,0.0342,0.5437,0.125,0.0625,,0.0833,0.0624,0.9458,2,766,30,14
0_2,0.6471,0.0797,0.5718,0.1875,0.0789,,0.1111,0.0944,0.9409,3,761,35,13
0_3,0.5277,0.0595,0.5711,0.1875,0.0769,,0.1091,0.0925,0.9397,3,760,36,13
0_4,0.6416,0.0961,0.6055,0.25,0.1143,,0.1569,0.1444,0.947,4,765,31,12
0_5,0.4687,0.0901,0.5749,0.1875,0.0909,,0.1224,0.1054,0.947,3,766,30,13
0_6,0.5782,0.0903,0.595,0.2353,0.1,,0.1404,0.1257,0.9397,4,759,36,13
0_7,0.5457,0.0368,0.5406,0.1176,0.0645,,0.0833,0.0606,0.9458,2,766,29,15
0_8,0.6504,0.0802,0.6181,0.2941,0.098,,0.1471,0.1394,0.9286,5,749,46,12
0_9,0.7082,0.1656,0.6864,0.4118,0.1842,,0.2545,0.2527,0.9495,7,764,31,10
0_Mean,0.6051,0.0852,0.5931,0.229,0.0989,,0.1378,0.1238,0.9424,3.8,761.5,34.1,12.7
0_SD,0.0729,0.0387,0.0433,0.0887,0.0356,,0.0503,0.0563,0.0061,1.5491933384829668,5.275730597114805,5.1305187088853135,1.3374935098492586
Mean,0.6051,0.0852,0.5931,0.229,0.0989,,0.1378,0.1238,0.9424,3.8,761.5,34.1,12.7
SD,0.0729,0.0387,0.0433,0.0887,0.0356,,0.0503,0.0563,0.0061,1.5492,5.2757,5.1305,1.3375
