,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6223,0.0711,0.695,0.4,0.2,,0.2667,0.2767,0.9864,2,798,8,3
0_1,0.7298,0.3,0.6926,0.4,0.1429,,0.2105,0.2314,0.9815,2,794,12,3
0_2,0.7945,0.2993,0.6957,0.4,0.2222,,0.2857,0.2924,0.9877,2,799,7,3
0_3,0.5191,0.2048,0.5919,0.2,0.0714,,0.1053,0.1105,0.979,1,793,13,4
0_4,0.7087,0.0576,0.6907,0.4,0.1176,,0.1818,0.2084,0.9778,2,791,15,3
0_5,0.7656,0.0938,0.5938,0.2,0.0909,,0.125,0.1269,0.9827,1,796,10,4
0_6,0.5906,0.2296,0.5957,0.2,0.125,,0.1538,0.1515,0.9864,1,799,7,4
0_7,0.5577,0.2539,0.62,0.25,0.1111,,0.1538,0.1605,0.9864,1,798,8,3
0_8,0.7093,0.0632,0.5907,0.2,0.0625,,0.0952,0.1021,0.9765,1,790,15,4
0_9,0.5354,0.1017,0.6957,0.4,0.2222,,0.2857,0.2924,0.9877,2,798,7,3
0_Mean,0.6533,0.1675,0.6462,0.305,0.1366,,0.1864,0.1953,0.9832,1.5,795.6,10.2,3.4
0_SD,0.1003,0.0998,0.051,0.1012,0.0593,,0.0727,0.075,0.0043,0.5270462766947299,3.3730961708462712,3.2930904093942583,0.5163977794943223
Mean,0.6533,0.1675,0.6462,0.305,0.1366,,0.1863,0.1953,0.9832,1.5,795.6,10.2,3.4
SD,0.1003,0.0998,0.051,0.1012,0.0593,,0.0727,0.075,0.0043,0.527,3.3731,3.2931,0.5164
