,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7764,0.2452,0.6919,0.475,0.2135,,0.2946,0.2659,0.8872,19,697,70,21
0_1,0.6437,0.1384,0.6079,0.35,0.1197,,0.1783,0.133,0.8401,14,664,103,26
0_2,0.7355,0.2576,0.7118,0.55,0.1849,,0.2767,0.2593,0.8575,22,670,97,18
0_3,0.7265,0.1686,0.6762,0.475,0.1681,,0.2484,0.2204,0.8575,19,673,94,21
0_4,0.7168,0.1863,0.6708,0.425,0.2099,,0.281,0.2467,0.8922,17,703,64,23
0_5,0.7707,0.3116,0.7157,0.55,0.1947,,0.2876,0.2698,0.8649,22,676,91,18
0_6,0.6778,0.1652,0.6562,0.439,0.1565,,0.2308,0.1962,0.8513,18,669,97,23
0_7,0.7335,0.1968,0.6723,0.4634,0.1727,,0.2517,0.2206,0.86,19,675,91,22
0_8,0.7505,0.25,0.703,0.5366,0.1803,,0.2699,0.2489,0.8525,22,666,100,19
0_9,0.7261,0.1542,0.6451,0.375,0.1875,,0.25,0.2107,0.8883,15,701,65,25
0_Mean,0.7258,0.2074,0.6751,0.4639,0.1788,,0.2569,0.2272,0.8652,18.7,679.4,87.2,21.6
0_SD,0.0401,0.0558,0.0331,0.0694,0.0272,,0.0342,0.0414,0.0179,2.8303906287138374,14.975535605335343,14.935416521365138,2.7568097504180447
Mean,0.7258,0.2074,0.6751,0.4639,0.1788,,0.2569,0.2272,0.8652,18.7,679.4,87.2,21.6
SD,0.0401,0.0558,0.0331,0.0694,0.0272,,0.0342,0.0414,0.0179,2.8304,14.9755,14.9354,2.7568
