,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.2931,0.0026,0.4988,0.0,0.0,,,-0.003,0.9939,0,809,2,3
0_1,0.7464,0.668,0.8333,0.6667,1.0,,0.8,0.816,0.9988,2,811,0,1
0_2,0.7957,0.0276,0.4988,0.0,0.0,,,-0.003,0.9939,0,809,2,3
0_3,0.6985,0.0039,0.4982,0.0,0.0,,,-0.003,0.9938,0,808,3,2
0_4,0.9285,0.5064,0.7463,0.5,0.1429,,0.2222,0.2641,0.9914,1,805,6,1
0_5,0.6568,0.3365,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_6,0.9506,0.6735,0.8315,0.6667,0.4,,0.5,0.5142,0.9951,2,807,3,1
0_7,0.6049,0.3362,0.6648,0.3333,0.25,,0.2857,0.2856,0.9938,1,807,3,2
0_8,0.6967,0.0869,0.6654,0.3333,0.3333,,0.3333,0.3309,0.9951,1,808,2,2
0_9,0.4988,0.3355,0.6654,0.3333,0.3333,,0.3333,0.3309,0.9951,1,808,2,2
0_Mean,0.687,0.2977,0.6569,0.3167,0.296,,0.4107,0.2939,0.9947,0.9,808.1,2.4,1.9
0_SD,0.1948,0.2619,0.127,0.254,0.3054,,0.1927,0.2586,0.0019,0.7378647873726218,1.5951314818673865,1.577621275493231,0.7378647873726218
Mean,0.687,0.2977,0.6568,0.3167,0.296,,0.4106,0.2939,0.9947,0.9,808.1,2.4,1.9
SD,0.1948,0.2619,0.127,0.254,0.3054,,0.1927,0.2586,0.0019,0.7379,1.5951,1.5776,0.7379
