,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6667,0.6327,0.6042,0.875,0.6364,,0.7368,0.2513,0.6429,7,2,4,1
0_1,0.875,0.9444,0.875,0.75,1.0,,0.8571,0.75,0.8571,6,6,0,2
0_2,0.75,0.6716,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_3,0.8958,0.9146,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_4,0.75,0.7615,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_5,0.625,0.6759,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_6,0.6458,0.735,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_7,0.7083,0.65,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_8,0.3778,0.5654,0.3778,0.5556,0.5556,,0.5556,-0.2444,0.4286,5,1,4,4
0_9,0.675,0.8251,0.4375,0.875,0.5833,,0.7,-0.2282,0.5385,7,0,5,1
0_Mean,0.6969,0.7376,0.6357,0.7681,0.7134,,0.7312,0.2684,0.661,6.2,3.0,2.8,1.9
0_SD,0.1446,0.1242,0.1663,0.0951,0.1503,,0.0911,0.3465,0.1378,0.6324555320336759,1.9436506316151,1.6865480854231356,0.8755950357709131
Mean,0.6969,0.7376,0.6357,0.7681,0.7134,,0.7312,0.2684,0.661,6.2,3.0,2.8,1.9
SD,0.1445,0.1242,0.1663,0.0951,0.1503,,0.0911,0.3465,0.1378,0.6325,1.9437,1.6865,0.8756
