,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6291,0.1306,0.6291,0.3333,0.1194,,0.1758,0.159,0.9074,8,727,59,16
0_1,0.7916,0.2675,0.6689,0.3913,0.1765,,0.2432,0.231,0.9308,9,744,42,14
0_2,0.5945,0.0618,0.5501,0.1739,0.0645,,0.0941,0.0626,0.9048,4,728,58,19
0_3,0.6305,0.0893,0.6197,0.3043,0.1207,,0.1728,0.1543,0.9172,7,735,51,16
0_4,0.6966,0.1225,0.5961,0.2609,0.1,,0.1446,0.1219,0.9122,6,732,54,17
0_5,0.5921,0.1264,0.5532,0.1739,0.0702,,0.1,0.0692,0.911,4,733,53,19
0_6,0.5449,0.0681,0.598,0.2609,0.1053,,0.15,0.1273,0.9159,6,735,51,17
0_7,0.7091,0.1056,0.6402,0.3478,0.1311,,0.1905,0.1765,0.9159,8,733,53,15
0_8,0.6484,0.1737,0.6752,0.4167,0.1613,,0.2326,0.2235,0.9184,10,733,52,14
0_9,0.6761,0.1603,0.6999,0.4583,0.193,,0.2716,0.265,0.9271,11,739,46,13
0_Mean,0.6513,0.1306,0.623,0.3121,0.1242,,0.1775,0.159,0.9161,7.3,733.9,51.9,16.0
0_SD,0.0704,0.0601,0.0501,0.0965,0.0426,,0.0589,0.0672,0.0081,2.359378449224852,4.931756504757937,5.0431471655438855,2.0548046676563256
Mean,0.6513,0.1306,0.623,0.3121,0.1242,,0.1775,0.159,0.9161,7.3,733.9,51.9,16.0
SD,0.0705,0.0601,0.0501,0.0965,0.0426,,0.0589,0.0672,0.0081,2.3594,4.9318,5.0431,2.0548
