,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5702,0.0367,0.5522,0.125,0.0625,,0.0833,0.0742,0.97,1,710,15,7
0_1,0.803,0.0484,0.6119,0.25,0.0952,,0.1379,0.1394,0.9659,2,706,19,6
0_2,0.8278,0.0954,0.6751,0.375,0.1429,,0.2069,0.2181,0.9686,3,707,18,5
0_3,0.9028,0.4131,0.7424,0.5,0.2667,,0.3478,0.3558,0.9795,4,714,11,4
0_4,0.6232,0.0375,0.5438,0.1111,0.0556,,0.0741,0.0624,0.9659,1,707,17,8
0_5,0.6744,0.1184,0.6778,0.375,0.1765,,0.24,0.2455,0.974,3,710,14,5
0_6,0.5079,0.0326,0.5535,0.125,0.0714,,0.0909,0.0813,0.9727,1,711,13,7
0_7,0.7187,0.0331,0.5521,0.125,0.0625,,0.0833,0.0741,0.9699,1,709,15,7
0_8,0.7655,0.4224,0.7383,0.5,0.1905,,0.2759,0.2968,0.9713,4,707,17,4
0_9,0.8122,0.1761,0.6792,0.375,0.2,,0.2609,0.263,0.9768,3,712,12,5
0_Mean,0.7206,0.1414,0.6326,0.2861,0.1324,,0.1801,0.1811,0.9715,2.3,709.3,15.1,5.8
0_SD,0.1253,0.153,0.0794,0.1581,0.0736,,0.0988,0.1079,0.0044,1.2516655570345725,2.584139659108574,2.64365067451978,1.3984117975602022
Mean,0.7206,0.1414,0.6326,0.2861,0.1324,,0.1801,0.1811,0.9715,2.3,709.3,15.1,5.8
SD,0.1253,0.153,0.0794,0.1581,0.0736,,0.0988,0.1079,0.0044,1.2517,2.5841,2.6437,1.3984
