,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8454,0.0589,0.6146,0.25,0.1176,,0.16,0.1583,0.9713,2,709,15,6
0_1,0.4213,0.0091,0.4931,0.0,0.0,,,-0.0124,0.9754,0,714,10,8
0_2,0.7971,0.1084,0.739,0.5,0.2,,0.2857,0.3048,0.9727,4,708,16,4
0_3,0.5393,0.0302,0.5535,0.125,0.0714,,0.0909,0.0813,0.9727,1,711,13,7
0_4,0.7598,0.2262,0.6146,0.25,0.1176,,0.16,0.1583,0.9713,2,709,15,6
0_5,0.7025,0.063,0.6737,0.375,0.1304,,0.1935,0.207,0.9658,3,704,20,5
0_6,0.7047,0.0425,0.6716,0.375,0.1154,,0.1765,0.1928,0.9617,3,701,23,5
0_7,0.6885,0.155,0.7598,0.5556,0.1613,,0.25,0.2843,0.959,5,697,26,4
0_8,0.5327,0.19,0.6028,0.2222,0.1429,,0.1739,0.1654,0.974,2,711,12,7
0_9,0.6424,0.0741,0.6021,0.2222,0.1333,,0.1667,0.1589,0.9727,2,710,13,7
0_Mean,0.6634,0.0957,0.6325,0.2875,0.119,,0.1841,0.1699,0.9697,2.4,707.4,16.3,5.9
0_SD,0.1315,0.0724,0.0809,0.1676,0.0534,,0.056,0.0911,0.0055,1.4298407059684812,5.18973345494095,5.121848624601603,1.3703203194062976
Mean,0.6634,0.0957,0.6325,0.2875,0.119,,0.1841,0.1699,0.9697,2.4,707.4,16.3,5.9
SD,0.1315,0.0723,0.0809,0.1676,0.0534,,0.056,0.0911,0.0055,1.4298,5.1897,5.1218,1.3703
