,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7615,0.3072,0.7668,0.5625,0.2812,,0.375,0.3811,0.963,9,772,23,7
0_1,0.7136,0.1626,0.6086,0.25,0.1333,,0.1739,0.1601,0.9531,4,769,26,12
0_2,0.5998,0.17,0.6386,0.3125,0.1515,,0.2041,0.1952,0.9519,5,767,28,11
0_3,0.7327,0.161,0.6576,0.3529,0.1667,,0.2264,0.2192,0.9494,6,764,30,11
0_4,0.7755,0.2104,0.7452,0.5294,0.225,,0.3158,0.3244,0.9519,9,763,31,8
0_5,0.8409,0.3236,0.8065,0.6471,0.2895,,0.4,0.4156,0.9593,11,767,27,6
0_6,0.6215,0.0815,0.6,0.2353,0.125,,0.1633,0.1472,0.9494,4,766,28,13
0_7,0.7184,0.1118,0.6013,0.2353,0.1333,,0.1702,0.1537,0.9519,4,768,26,13
0_8,0.6973,0.1631,0.6999,0.4375,0.1892,,0.2642,0.2664,0.9519,7,764,30,9
0_9,0.7722,0.2767,0.7036,0.4375,0.2258,,0.2979,0.2954,0.9593,7,770,24,9
0_Mean,0.7233,0.1968,0.6828,0.4,0.1921,,0.2591,0.2558,0.9541,6.6,767.0,27.3,9.9
0_SD,0.0722,0.0814,0.0735,0.1467,0.0609,,0.0859,0.0966,0.0047,2.4585451886114367,2.8674417556808756,2.6267851073127395,2.4698178070456938
Mean,0.7233,0.1968,0.6828,0.4,0.192,,0.2591,0.2558,0.9541,6.6,767.0,27.3,9.9
SD,0.0722,0.0814,0.0735,0.1467,0.0609,,0.0859,0.0966,0.0047,2.4585,2.8674,2.6268,2.4698
