,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7414,0.1805,0.5899,0.3265,0.126,,0.1818,0.118,0.8213,16,646,111,33
0_1,0.746,0.2398,0.7074,0.5417,0.2131,,0.3059,0.2739,0.8534,26,661,96,22
0_2,0.6649,0.17,0.6955,0.5417,0.1857,,0.2766,0.2443,0.8311,26,643,114,22
0_3,0.6792,0.151,0.6238,0.4167,0.1351,,0.2041,0.1513,0.8062,20,629,128,28
0_4,0.663,0.1662,0.6514,0.4375,0.1707,,0.2456,0.1993,0.8398,21,655,102,27
0_5,0.7547,0.221,0.6548,0.4167,0.198,,0.2685,0.2214,0.8646,20,676,81,28
0_6,0.7293,0.1816,0.6619,0.4694,0.1729,,0.2527,0.2085,0.8311,23,646,110,26
0_7,0.7504,0.2131,0.7169,0.5714,0.2121,,0.3094,0.2802,0.8447,28,652,104,21
0_8,0.6704,0.1386,0.6146,0.3469,0.1604,,0.2194,0.1621,0.8497,17,667,89,32
0_9,0.7289,0.2313,0.6484,0.449,0.1606,,0.2366,0.1889,0.8236,22,641,115,27
0_Mean,0.7128,0.1893,0.6565,0.4517,0.1735,,0.2501,0.2048,0.8365,21.9,651.6,105.0,26.6
0_SD,0.0385,0.0349,0.041,0.0817,0.0296,,0.0416,0.0525,0.0173,3.928528138289623,13.712929827153804,13.719410418171119,4.060651288757616
Mean,0.7128,0.1893,0.6565,0.4518,0.1735,,0.2501,0.2048,0.8366,21.9,651.6,105.0,26.6
SD,0.0385,0.0349,0.041,0.0818,0.0296,,0.0416,0.0525,0.0173,3.9285,13.7129,13.7194,4.0607
