,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6573,0.187,0.6015,0.2308,0.1304,,0.1667,0.1537,0.9591,3,700,20,10
0_1,0.5157,0.0249,0.5582,0.1538,0.069,,0.0952,0.0788,0.9482,2,693,27,11
0_2,0.6984,0.1609,0.6434,0.3077,0.2105,,0.25,0.2383,0.9673,4,705,15,9
0_3,0.6622,0.0381,0.5582,0.1538,0.069,,0.0952,0.0788,0.9482,2,693,27,11
0_4,0.6277,0.0439,0.5589,0.1538,0.0714,,0.0976,0.0811,0.9495,2,694,26,11
0_5,0.6312,0.0441,0.5162,0.0769,0.0303,,0.0435,0.0207,0.94,1,688,32,12
0_6,0.8024,0.0768,0.5637,0.1538,0.0952,,0.1176,0.1008,0.9591,2,701,19,11
0_7,0.6289,0.0571,0.5646,0.1667,0.069,,0.0976,0.0841,0.9495,2,693,27,10
0_8,0.7555,0.0888,0.6868,0.4167,0.1389,,0.2083,0.2194,0.9481,5,689,31,7
0_9,0.5849,0.2152,0.6302,0.3077,0.1053,,0.1569,0.155,0.9413,4,685,34,9
0_Mean,0.6564,0.0937,0.5882,0.2122,0.0989,,0.1329,0.1211,0.951,2.7,694.1,25.8,10.1
0_SD,0.0817,0.0686,0.0513,0.1024,0.0508,,0.0621,0.0688,0.0084,1.2516655570345725,6.2441083341730135,6.0882400303098,1.4491376746189437
Mean,0.6564,0.0937,0.5882,0.2122,0.0989,,0.1329,0.1211,0.951,2.7,694.1,25.8,10.1
SD,0.0817,0.0686,0.0513,0.1024,0.0508,,0.0621,0.0688,0.0084,1.2517,6.2441,6.0882,1.4491
